,section,headline,summary,date
0,Politics,Trump Administration Maintains It Is Tough on Russia,"The Trump administration disputed criticism that it is going easy on Russia, detailing what senior officials described as a year of efforts to counter Moscow’s interference in the U.S. elections and interventions in Ukraine and Syria.",20180221
1,U.S.,Pennsylvania GOP Ask Supreme Court to Block New Congressional Map,Pennsylvania Republicans filed a new emergency appeal at the U.S. Supreme Court Wednesday in a last-ditch effort to block a new congressional map imposed by the state’s highest court.,20180221
2,Tri-State Area,"A N.J. County Sues Purdue Pharma, Sackler Family for Opioid Marketing","Camden County in southern New Jersey has joined hundreds of counties nationwide in suing the opioid-painkiller manufacturer Purdue Pharma, but in an unusual step it also named members of the company’s controlling family, the Sacklers.",20180221
3,CFO Journal,SEC Calls For Curbs On Employee Trading During Cyberbreaches,"The SEC issued new guidelines on cybersecurity disclosures for public companies, including suggestions for adjusting insider trading policies to account for investigations into cyber breaches.",20180221
4,Politics,High Court: Guilty Plea Doesn’t Prohibit Constitutional Challenge to Convictions,"The Supreme Court held that defendants who plead guilty retain the right to challenge their convictions as unconstitutional, frustrating prosecutors who said the rule would inject uncertainty into a criminal justice system built on plea bargains.",20180221
5,Pro Bankruptcy Bankruptcy,Toys ‘R’ Us Plans to Close Another 200 Stores,"Toys “R” Us Inc. plans to close another 200 stores and lay off a significant portion of its corporate staff following a disappointing holiday sales season, according to people familiar with the matter.",20180221
6,U.S.,Mueller Examines Manafort Loans,Special counsel Robert Mueller and federal prosecutors are examining as much as $16 million in loans that a bank run by a former campaign adviser to President Trump made to former campaign chairman Paul Manafort.,20180221
7,REVIEW & OUTLOOK,Thomas vs. Sotomayor,A Supreme Court exchange illuminates judicial differences.,20180221
8,REVIEW & OUTLOOK,Billy Graham,A North Carolina farm boy brought the Gospel to the world.,20180221
9,Review & Outlook,Iran’s Syrian Front,Assad’s atrocities grow as Tehran builds a new anti-Israel satellite.,20180221
10,Review & Outlook,A West Point Welcome,Cadet Peter Wang takes his place on the Long Gray Line.,20180221
11,Pro Bankruptcy Bankruptcy,Tops Markets Files for Chapter 11 Bankruptcy Protection,"Supermarket chain Tops Markets LLC filed for bankruptcy protection Wednesday, the latest regional grocery chain to look to restructure its balance sheet as consumers move to nontraditional food retailers.",20180221
12,Africa,Boko Haram Kidnaps More Schoolgirls in Nigeria,A mass kidnapping at a boarding school in northeastern Nigeria this week has raised fears of a repeat of the 2014 abduction of students in Chibok.,20180221
13,U.S.,Commerce Secretary Becomes Point Man For Commercial Space Projects,"Responding to industry complaints that federal rules increasingly hamper private ventures in space, Commerce Secretary Wilbur Ross has emerged as the deregulation czar of the heavens.",20180221
