,section,headline,summary,date
0,Deals,Proxy Advisers Split on EQT’s Fight With Rice Brothers,The two most influential proxy advisers reached opposite conclusions on whether natural-gas producer EQT’s shareholders should hand over control of the company to brothers who say they could run it better.,20190628
1,Business,Federal Prosecutors Subpoena Records Related to Boeing 787 Dreamliner,"Federal prosecutors have subpoenaed records related to Boeing’s 787 Dreamliner, a person familiar with the matter said.",20190628
2,Slideshow,U.S. Presidents Visit the DMZ Through the Years,"A number of President Trump’s predecessors visited the demilitarized zone dividing the two Koreas, though he is the first to meet a North Korean leader there.",20190628
3,U.S.,Florida Governor Signs Bill That Adds Restrictions to Felon Voting,Florida Gov. Ron DeSantis signed into law a bill that sets conditions on a voter-approved constitutional amendment that restored voting rights to an estimated 1.4 million people with felony convictions.,20190628
4,Markets,Morningstar Overhauls Influential Ratings System,Morningstar is tweaking an influential ratings system that investors use to help determine which funds to buy.,20190628
5,Soccer,"U.S. Defeats France, 2-1, to Advance to Semifinals","The U.S. women’s soccer team held back a late charge by host team France to win, 2-1, in a highly anticipated quarterfinal match in the Women’s World Cup.",20190628
6,Politics,The Rush Is on to Spend Border Aid Funds,"Federal agencies are scrambling to deploy an infusion of billions of dollars in border aid, amid a bitter political fight over the plight of Central American asylum seekers and fresh legal scrutiny that the money alone is unlikely to quell.",20190628
7,World,Photos of the Week,"The migrant crisis at the border intensifies, the Supreme Court blocks a citizenship question for now, a heatwave hits parts of Europe and more from The Wall Street Journal’s photo editors.",20190628
8,Review & Outlook,Bernie Sanders Won the Debate,"He may not be the nominee, but he has set the Democratic agenda.",20190628
9,Review & Outlook,Idaho Quits Worrying About Snails,A spring cleaning of the state regulatory code has killed 900 pages.,20190628
10,Politics,Trump Administration Revokes Obama-Era Rule on For-Profit Universities,The Trump administration has formally jettisoned an Obama-era mandate that would have cut off federal funding to the worst-performing for-profit colleges and essentially forced them to close.,20190628
11,Review & Outlook,"Money for the Border, at Last",Now both parties should work to fix the perverse asylum incentives.,20190628
12,U.S.,"Trump’s Supreme Court Picks, While Aligned, Haven’t Moved in Lockstep","President Trump’s two appointments to the Supreme Court have bolstered its rightward tilt, but they staked out differences in tone, priorities and methods during their first term together.",20190628
13,Jason Gay,17 Rules for Your Fourth of July Cookout,You’ve been tasked with grill duty. Don’t panic. We’ve got you covered.,20190628
14,U.S. Economy,White House Predicts Deregulation Will Boost Household Incomes,The White House said its efforts to remove federal rules on businesses will effectively boost Americans’ household incomes by several thousand dollars a year within a decade—but at least one critic said those gains could be offset by the impact of tariffs.,20190628
15,Cross Country,The Troubles Beneath the Surface of California’s Comeback,"There’s a budget surplus, but also homelessness, lousy schools, expensive housing and even typhus.",20190628
16,Business World,Knitwits and Joe Biden’s Busing History,"With an eye on 2020, liberals wonder if their views on race have become too extreme.",20190628
17,Opinion,A Short History of Census Taking,"The first U.S. enumeration was in 1790, but Egypt began millennia earlier.",20190628
18,Transit,Falling Debris From New York City Elevated Subway Sparks Probe,"Pieces of rotten timber fell from a New York City elevated subway line earlier this month, even though the tracks had been inspected a week earlier and deemed safe.",20190628
19,Latin America,U.S. Imposes Sanctions on Venezuelan President’s Son,The Trump administration has imposed sanctions on the son of Venezuela’s embattled President Nicolás Maduro for his involvement in his father’s regime.,20190628
20,Education,Free College Is Already Here,"Some Democratic politicians are talking about a future where college is free. For one city, that is already the case. Education reporter Josh Mitchell went there, and on this podcast episode he shares what he learned.",20190628
21,Opinion,‘Marius Petipa’ Review: The Imperial Ballet Master,"The first life of Petipa in English, Nadine Meisner work is engaging, well-researched and strong on context.",20190628
22,Bookshelf,"Political Books: My Country—Right, Left and Center","For Adam Gopnik, liberals are not on the left but in the middle, flanked by radicals and rightists.",20190628
23,U.S. Markets,S&P 500 Posts Best First Half in 22 Years,Stocks notched solid gains during a second quarter defined by an escalation in the U.S.-China trade fight and a perceived shift in the Federal Reserve’s appetite for interest-rate cuts.,20190628
24,Opinion,‘Life Finds a Way’ and ‘Good Enough’ Review: The Drive to Thrive,"Evolution is a process of solving real-world problems, not achieving abstract ideals. Some solutions are just good enough.",20190628
25,U.S.,Oregon Republicans to Come Out of Hiding,"With the climate bill effectively dead, the senators will return from Idaho.",20190628
26,Pro VC MA IPOs,Digital Health Startup Livongo Files for $200 Million Public Offering,"The company, which offers hardware technology and a software platform to manage chronic conditions such as diabetes, is one of just two digital health startups to go public since 2016.",20190628
27,Election 2020,Biden Mounts Defense of Civil-Rights Record,"Former Vice President Joe Biden forcefully defended his past civil-rights views after suffering a blow from one of his presidential campaign rivals, Sen. Kamala Harris, who confronted him during a televised debate over his lengthy record on race.",20190628
28,Politics,Senate Fails to Restrain President’s War Power,The Senate failed to put a restraint on the president’s power to launch a war against Iran without consent from Congress.,20190628
29,U.S.,Charlottesville Attack Driver Sentenced to Life in Prison,An Ohio man who killed one person and injured dozens when he accelerated his car into counterprotesters at a 2017 white nationalist rally was sentenced to life in prison.,20190628
30,Credit Markets,Treasury Yields Decline for Third Quarter in a Row,"U.S. government-bond yields fell for a third consecutive quarter, reflecting how worries over slowing growth and global trade have boosted investor demand for haven assets.",20190628
31,Markets,RealReal Shares Leap 45% in Trading Debut,"Shares of online marketplace The RealReal soared 45% in their first day of trading Friday, the latest in a wave of technology companies entering the public markets this year to a jubilant reception from investors",20190628
32,Stocks,Bigger is Better For This Tech Stock,"Microsoft, the largest U.S. company by market capitalization, is also one of the best performers in Dow Jones Industrial Average this quarter.",20190628
33,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of June 29, 2019",20190628
34,Business,Elizabeth Holmes to Face Trial Next Year on Fraud Charges,The Theranos founder and her former deputy will face trial in federal court in August 2020 for charges that they lied to doctors and patients about blood-test results and deceived investors about the disgraced startup’s finances.,20190628
35,U.S.,Pedophile Doctor Faces Board That Could Take Away His Pension,"A former government pediatrician who has been convicted of sexually assaulting his Native American patients now faces a military-style disciplinary board that could strip him of his pension, a senior U.S. health official said in a letter.",20190628
36,Obituaries,Kenney Led Merrill’s Push Into Investment Banking,"Jerome P. Kenney led Merrill Lynch’s expansion into investment banking, broadening a firm focused on individual investors, and urged it to pay $39 million for a stake in Bloomberg that was later sold for $4.5 billion.",20190628
37,Media & Marketing,Thursday’s Democratic Debate Draws TV Audience of 18.1 Million,"NBCUniversal says viewership was highest ever for a Democratic primary debate, but still fell short of audience of 24 million for first Republican debate of 2016 cycle.",20190628
38,Middle East,U.S. Says Saudi Pipeline Attacks Originated From Iraq,"U.S. officials have concluded that drone attacks on Saudi Arabia’s oil industry in May were launched from Iraq, not Yemen, raising concerns that Iran’s allies in the region are trying to open a new front in the conflict between Tehran and Washington.",20190628
39,U.S.,Judge Reduces Jury Awards in Dispute with Oberlin College,An Ohio judge cut practically in half a $44 million award won by small-business owners who accused Oberlin College of ruining their business by encouraging protests against them and branding them racists.,20190628
40,U.S.,Judge Says Conditions for Migrant Children Require Immediate Action,"A federal judge ordered the Trump administration to take steps within weeks to improve the conditions for migrant children in detention, conditions which immigrant-rights attorneys had called unsanitary.",20190628
41,World,Iran Leaves Door Open to Pause in Its Nuclear Escalation as Europe Gears up Trade Mechanism,"Iran said it would proceed with its plans to stop complying with some limits in the 2015 nuclear accord, but left the door open to a pause in those steps after European countries made progress in opening a trade channel to cushion the blow of U.S. sanctions on Tehran.",20190628
42,U.S.,Supreme Court Decisions for This Term,How the Supreme Court ruled on key cases for the 2018-19 term.,20190628
43,Commodities,Heat Wave Powers Natural Gas to Best Week Since January,"Natural-gas prices edged lower Friday but still closed out their best week since January, a sign some traders are positioning for warm summer weather that could lift demand.",20190628
44,Overheard,Western Digital’s Happy Accident,"Power outage cuts into flash-memory production, which will likely boost prices in an oversupplied market.",20190628
45,Opinion,The BernieCare Bust,At Thursday’s debate the senator had no answer for the big question about socialized medicine.,20190628
46,Commodities,Big Corn Crop Estimate Startles Markets,"The Department of Agriculture projected more corn acreage was planted this spring than last year despite record wet weather, sending corn futures sharply lower.",20190628
47,Election 2020,Social Media Keyed on Harris-Biden Debate Crossfire,"On social media, viewer reactions to the second Democratic presidential debate showed that the big moments belonged to Sen. Kamala Harris, including when she challenged former Vice President Joe Biden.",20190628
48,Business,Third Point Opposes United Technologies-Raytheon Merger,Hedge fund Third Point panned United Technologies’s plan to merge with Raytheon and is calling for the industrial conglomerate to rethink the transaction.,20190628
49,U.S.,Missouri Abortion Clinic to Keep Doors Open,Missouri’s only abortion clinic can keep its doors open while a state commission considers its licensing dispute with the state.,20190628
50,Opinion,The $15 Minimum Wage and Restaurants,Larry Fox’s dismal tale regarding the potential loss of hundreds of employees in his restaurants due to the well-meaning yet misguided efforts of politicians to raise the minimum wage simply underscores how “social justice” warriors in government are disconnected from the real world.,20190628
51,Opinion,Plugging in the Wind Is a Complicated Issue,"People invariably love the idea of better, more reliable energy transmission—as long as the line goes elsewhere.",20190628
52,Opinion,White Roses Are Part of the 9/11 Memorial,Each morning one of our Visitors Services staff members places white roses in the names of those whose birthdays fall on that day.,20190628
53,Opinion,Heart Disease Rise and Nutrition Guidelines,Perhaps the medical establishment needs to reconsider its war on animal fat. Humans evolved for a fatty diet; only recently have sugars and starches become widely available. Most adults won’t restrict fats without increasing carbohydrates.,20190628
54,U.S.,Martin Shkreli’s Lawyers Ask Judges to Toss Conviction,"A lawyer for Martin Shkreli asked a federal appeals judges to overturn the former pharmaceutical executive’s criminal conviction for securities fraud, arguing the jury had been improperly instructed before deliberations.",20190628
55,Masterpiece,Between Fact and Imagination,"Benjamin Franklin’s “Autobiography” is an inventive personal record of his life before the Revolution, written with a sense of wit and cheerful optimism.",20190628
56,Earnings,"Constellation Reports Strong Beer Sales, Raises Outlook","Corona brewer Constellation Brands reported strong earnings on its beer, wine and spirits and raised its profit outlook for the year.",20190628
57,U.S.,New Parent Is Charged in College-Admissions Scandal,"Federal prosecutors have charged another parent in the college- admissions scandal, the first addition to the sprawling criminal case since it was first laid out in March.",20190628
58,U.S.,Supreme Court to Review Trump Effort to Cancel DACA,"The Supreme Court will review a Trump administration effort to cancel the DACA program, adding a high-stakes case likely to be decided in the middle of the 2020 election season.",20190628
59,WSJ News Exclusive,Former Abraaj Private-Equity Executive Pleads Guilty to Fraud,A former Abraaj Group executive pleaded guilty in New York to engaging in racketeering and fraud at what was once the world’s largest emerging-markets private-equity firm.,20190628
60,Icons,Berlin’s Newest Art Temple,The James-Simon-Galerie is a gateway to the city’s Museum Island.,20190628
61,Election 2020,The Key Policy Divides in the Democratic Debates,"The debates this week showcased Democratic candidates’ disagreements over whether to embrace some aspects of socialism or choose more moderate approaches to health care, immigration and higher education costs.",20190628
62,Markets,"Saba Can Nominate Slate to BlackRock Fund Boards, Delaware Court Says","Saba Capital Management LP, a $1.7 billion hedge fund, will be allowed to nominate outsiders to the boards of two BlackRock Inc. closed-end funds, a Delaware court has found.",20190628
63,Weekend Confidential,Jessica Walter Is Having a Moment,The actress has found signature roles on “Arrested Development” and “Archer” playing conniving mothers.,20190628
64,Economic Data,Americans Increased Their Spending in May,"U.S. households spent at a solid pace in May, showing consumers remain a steady pillar in the economy despite perceived headwinds from abroad.",20190628
65,Credit Markets,"Once a Lonely Bond Bull, HSBC’s Steven Major Takes Stock of This Year’s Rally",Steven Major’s contention that longer-term structural issues would suppress yields has made him one of the most-bullish analysts in the U.S. Treasury market.,20190628
66,Economy,Canadian Business Sentiment Improves,Central bank’s quarterly survey showed Canadian business sentiment improved as more firms express optimism about their future sales prospects backed by domestic and foreign demand.,20190628
67,Stocks,Apple Shares Fall as Design Chief Jony Ive Plans Exit,Apple Inc. shares ticked lower after the iPhone maker said its design chief Jony Ive is leaving the company later this year to form his own independent design firm.,20190628
68,Economy,U.S. Consumer Dropped in June,"U.S. household sentiment declined in June, a possible sign of softening public confidence about the economy headed into the summer.",20190628
69,Editor at Large,Why Britain’s Elites Can’t Stand Boris Johnson,The U.K.’s likely next prime minister irks the establishment by being both popular and pro-Brexit.,20190628
70,Travel,Author Ottessa Moshfegh on the Best Earplugs for Rest and Relaxation,"Ottessa Moshfegh, the author of ‘My Year of Rest and Relaxation,’ on packing inappropriately, reading at Passa Porta and where to find punks in the wild",20190628
71,Pro VC New Money,Cannabis Startup Raises $100 Million With Eyes on Expansion,"Cannabis startup Surterra Wellness has secured $100 million from undisclosed private investors, providing fuel to the company’s planned acquisitions, strategic partnerships and hiring sprees.",20190628
72,Canada,Canada’s Economy Expanded in April,"The Canadian economy grew in April, offering the first signal that a solid second-quarter rebound is in offing after stagnant growth over the previous six months.",20190628
73,Off Duty Travel,The Quirkiest Dining Scene in Berlin? Communist Comfort Food,"In the German capital, the liveliest dining and drinking establishments are flaunting their ties to the old Eastern Bloc.",20190628
74,Heard on the Street,The RealReal Could Be a Victim of Its Own Success,"Shares in the secondhand luxury e-commerce site jumped 44% in their trading debut. Longer term, brands are likely to copy the idea.",20190628
75,Markets,"Goldman Sachs, Ally Financial Beat the Fed to a Rate Cut","Goldman is cutting the rate on its Marcus high-yield savings account to 2.15% from 2.25%, following Ally’s decision to lower its online-savings rate to 2.1% from 2.2%.",20190628
76,Slideshow,Digging into Berlin’s Communist Food Scene,A few of the bars and restaurants embracing the city’s Cold War past.,20190628
77,Pro Bankruptcy Bankruptcy,"Cascades Pays $207 Million For Orchids Paper, Topping Hedge Fund",Toilet paper maker Cascades Inc. beat Black Diamond Capital Management LLC at a bankruptcy auction with a $207 million offer for the assets of Orchids Paper Products Co.,20190628
78,The A-hed,What’s Cuter Than a Baby Cheetah? A Baby Cheetah With Its Puppy Pal,"To give the big cats company, zoos often pair them with dogs. Lining up the best match can take time; ‘we just weren’t finding the personality we were looking for’",20190628
79,Opinion,‘The Last Pirate of New York’ Review: New York’s Original Gangster,"The 19th century is often regarded as America’s golden age of arts, literature and commerce, but we often forget that it was also a golden age of crime.",20190628
80,Opinion,Five Best: Tim Bouverie on the British Appeasement of Adolf Hitler,"Selected by the author of ‘Appeasement: Chamberlain, Hitler, Churchill and the Road to War.’",20190628
81,Heard on the Street,Apple’s Shine Goes Only So Far Now,Departure of design guru Jony Ive is emblematic of big challenges the company now faces.,20190628
82,Word on the Street,Was Stonewall a ‘Riot’? A Term for Violent Acts Has Spurred Its Own Revolt,Deciding what to call rebellions through history is more than a matter of semantics; it has become a deeply political act,20190628
83,Election 2020,"Taking on Biden, Harris Makes Her Mark",Sen. Kamala Harris proved she can command a debate stage by confronting former Vice President Joe Biden over questions of racial equality in a strong performance that could boost her standing in the crowded Democratic nomination contest.,20190628
84,Bookshelf,Children’s Books: Boys of the Great War,Gripping tales of wartime sabotage and jungle survival.,20190628
85,Opinion,Mysteries: The Sudden Vacancies Down the Hall,"In Riley Sager’s psychological thriller, disturbing disappearances disrupt life in a storied Manhattan apartment-building.",20190628
86,Bookshelf,‘Deep River’ Review: In the Heart of the Forest Primeval,"Set amid the loggers, labor organizers and immigrant families of early 20th-century Washington, this is ‘a big American novel.’",20190628
87,Bookshelf,Fiction: The Great Migration North,A mass exodus of blacks from a fictional Southern state leaves the abandoned whites bereft of identity.,20190628
88,Markets,"OPEC to Extend Cuts Amid Dual Threats to Oil Supply, Demand","OPEC is set to continue cutting production into the second half of this year when it meets on Monday, OPEC and Saudi officials said.",20190628
89,China,Vatican Encourages Chinese Catholic Priests to Register With Beijing,"The Vatican encouraged Catholic bishops and priests in China to register with state authorities, a sign of the pope’s bigger push for rapprochement with Beijing even at a cost to the church’s independence.",20190628
90,Markets,Big Banks’ Trading Desks Suffer Despite Market Rally,Three big U.S. banks say their trading revenue was on track to fall roughly 5% in the second quarter from a year earlier despite a rebound in stocks in 2019.,20190628
91,Ask Ariely,Does Pain Hurt More When It Lasts Longer?,"A behavioral economist answers questions about breakups, drug legalization and vending machine prices.",20190628
92,Markets,"Deutsche Bank Considers Up to 20,000 Job Cuts","Deutsche Bank is weighing whether to cut 15,000 to 20,000 jobs, or more than one in six full-time positions globally, the latest sign of the once-mighty bank’s retreat from global prominence.",20190628
