,section,headline,summary,date
0,U.S.,Protesters Occupy Oregon Wildlife Refuge Building,A peaceful protest Saturday in support of an eastern Oregon ranching family facing prison terms for arson was followed shortly afterward by an occupation of a building at a national wildlife refuge.,20160102
1,Politics,New York’s Orthodox Jewish Community and Mayor Bill de Blasio Are In Step,"The community has received more attention from New York City Mayor Bill de Blasio than it did from his predecessor, Michael Bloomberg. The Orthodox Jews have lobbied City Hall on several issues—and won.",20160102
2,Middle East,Protesters in Tehran Storm Saudi Embassy,"A crowd upset about the execution of Shiite Muslim cleric and activist Nemer al-Nemer in Saudi Arabia hurled stones and Molotov cocktails at the Saudi Embassy in Tehran, as others entered the building, causing some damage.",20160102
3,Tri-State Area,"Small Earthquake Shakes Towns Northern New Jersey, New York",Scientists say a small earthquake occurred in northern New Jersey. The U.S. Geological Survey says the magnitude-2.07 quake hit just before 1 a.m. Saturday and could be felt in Mahwah and in some towns in New York’s Rockland County.,20160102
4,U.S.,"Some Await Worst, Others Pick Up Pieces After Flooding","The worst of the deadly winter flood is over in the St. Louis area, leaving residents of several waterlogged communities to figure out how to bounce back. Farther south, things were getting worse.",20160102
5,Latin America,Mexican Mayor Slain a Day After Taking Office,The mayor of a city south of Mexico’s capital was shot to death less than a day after taking office.,20160102
6,U.S.,"Ex-Arkansas Governor, U.S. Senator Dale Bumpers Dies","Dale Bumpers, a former Arkansas governor and U.S. senator who drew national attention for his defense of Bill Clinton during the president’s impeachment trial, has died.",20160102
7,U.S.,Emails Show Coordinated Response to Chicago Shooting,"The Chicago mayor’s office, police and the body that investigates police shootings closely coordinated their response in the months after a white officer fatally shot a black teenager in 2014, newly released emails revealed.",20160102
8,Politics,Bernie Sanders Reports Strong Fundraising Haul,"Democratic presidential candidate Bernie Sanders raised more than $33 million in the final three months of last year, nearly matching front-runner Hillary Clinton’s fundraising haul, the Vermont senator’s campaign said.",20160102
9,Middle East,Israel Searches for Gunman in Tel Aviv Bar Attack,Israeli police continued their manhunt Saturday for a gunman who killed two people and wounded several others when he opened fire at a bar in Tel Aviv the day before.,20160102
10,Business World,Ackman and the Politics of Railroad Mergers,"Consolidation would bring useful efficiencies, but the industry dreads opening a door to ‘re-regulation.’",20160102
11,Africa,Suicide Bomb Blast Kills Civilian in Somali Capital Mogadishu,"A suicide bomber killed himself and a civilian in a bombing at a restaurant in Mogadishu, a police officer said.",20160102
12,Obituaries,Sarbanes-Oxley Co-Author Mike Oxley Dies at 71,"Former U.S. Rep. Mike Oxley, who helped write landmark antifraud legislation following a wave of corporate scandals that brought down Enron and WorldCom, died Friday at age 71.",20160102
13,The Year Ahead,Has the Dollar Reached a Peak?,"Investors seeking an edge in foreign-exchange markets are playing down the dollar’s role in their portfolios, reflecting diminished expectations in 2016 for the U.S. currency following a sustained two-year rally.",20160102
14,Whats News Business Finance,What’s News: Business & Finance,"What’s News: Business & Finance for the edition of Jan. 2-3, 2016.",20160102
15,Whats News World Wide,What’s News: World-Wide,"What’s News: World-Wide for the edition of Jan. 2-3, 2016.",20160102
16,Middle East,Obama Is Criticized Over Delay on Iran Missile Sanctions,"Leading lawmakers, including supporters of President Barack Obama’s nuclear deal with Iran, rapped the White House for delaying fresh sanctions on Tehran over its missile program.",20160102
17,India,Gunmen Attack Indian Military Base Near Pakistan Border,"Gunmen attacked an Indian air force base near the border with Pakistan on Saturday, leaving at least six dead and posing a challenge to recent reconciliation efforts between the estranged neighbors.",20160102
18,Middle East,Saudis Criticized After Execution of Prominent Cleric,"Saudi Arabia executed influential Shiite cleric Nemer al-Nemer, sparking protests in the country’s restive east and drawing a wave of condemnation from around the region.",20160102
19,The Year Ahead,CEOs to Watch in 2016,"From AB InBev’s Brito to Hewlett Packard’s Whitman, to VW’s Müller, these chiefs must contend with impatient investors, slumping sales, megamergers and more.",20160102
20,A-hed,"If Hello Kitty’s Too Cheery, This Yolk May Go Over Easier for You","Hello Kitty’s creator, Sanrio, offers a popular downbeat alternative in Gudetama, an egg yolk that doesn’t see life sunnyside-up.",20160102
