,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20170626
1,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20170626
2,Slideshow,Photos of the Day: June 26,"In photos selected Monday by Wall Street Journal editors, the Queen’s Guard assembles at Buckingham Palace, voters cast ballots in Mongolia’s presidential election, Muslims celebrate Eid al-Fitr, and more.",20170626
3,REVIEW & OUTLOOK,The Senate’s Health-Care Hour,GOP opponents will be held accountable if they ruin this rare reform moment.,20170626
4,CFO Journal,CFO Tries to Keep Cycling Company From Spinning Its Wheels,Lisa Klinger has focused on fundamental financial processes—and not a quick spin to an IPO—in her tenure as CFO for Peloton.,20170626
5,U.S.,Zinke Plans to Boost Payout to Rural Areas,"Interior Secretary Ryan Zinke said his agency would award a record $464.6 million to more than 1,900 local governments to help offset the loss of revenues on tax-exempt federal lands in their jurisdictions.",20170626
6,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of June 27, 2017.",20170626
7,Canada,U.S. Ramps Up Lumber Trade Spat With Canada,"The Trump administration added a new layer of duties on softwood-lumber imports from its northern neighbor, even as it said it still hopes to negotiate a settlement before the full bite of the penalties is felt.",20170626
8,U.S.,Shkreli Trial Off to Slow Start as Prospective Jurors Show Animus,"Jury selection for Martin Shkreli’s trial in Brooklyn federal court moved slowly as many prospective jurors balked at the expected four- to six-week commitment, and at least two dozen others were cut after expressing a strong animus toward the former pharmaceutical executive.",20170626
9,U.S.,Supreme Court Says State Playground-Grant Program Can’t Exclude Religious Schools,"The Supreme Court ruled that Missouri may not exclude a church school from a program that funds playground resurfacing, finding that discrimination based on “religious identity” violates the Constitution.",20170626
10,Politics,Five Findings of the CBO on Senate Health Plan,The nonpartisan Congressional Budget Office has released its much-anticipated analysis of the Senate’s bill repealing and replacing large swaths of the Affordable Care Act. Read five of the CBO’s top-line findings.,20170626
11,Politics,"Trump, Modi Move to Bridge Divisions","President Trump welcomed Indian Prime Minister Narendra Modi to the White House on Monday, where they agreed to expand cooperation on combatting terrorism, stabilizing Afghanistan and overcoming trade differences.",20170626
12,U.S.,Supreme Court Refuses to Review California Concealed-Gun Restrictions,"The Supreme Court on Monday declined to re-enter the fray over gun rights, rejecting pleas to review a pair of decisions by different appellate courts that went in opposite directions over the extent of the Second Amendment",20170626
13,Opinion,The Senate Saves the 10th Amendment,The health-care bill would liberate states to bypass ObamaCare rules and better manage Medicaid.,20170626
14,Opinion,Iran Won in Lebanon. What About Iraq?,Officials in Beirut see no alternative but to accommodate the Hezbollah militia.,20170626
15,Opinion,24/7 Banking Is 50 Years Old,Before the ATM you had to get cash during ‘bankers’ hours.’,20170626
16,BOOKSHELF,The Market in Nosedive,"In the “flash crash” of 2010, shares gyrated between $1,000 and a penny, recovering minutes later. Other market meltdowns lasted longer.",20170626
17,Opinion,The Surprising Factor for Immigrant Success,Those born in Algeria do better than those from Israel and Japan. Why? There are fewer of them.,20170626
18,Main Street,"Anthony Kennedy, Culture Warrior",Judicial decrees on difficult moral questions have made our politics bitter.,20170626
19,REVIEW & OUTLOOK,A Unanimous Rebuke to Judges on the Travel Ban,The Supreme Court lets nearly all of Trump’s policy be enforced as it hears his appeal.,20170626
20,REVIEW & OUTLOOK,Religious Liberty Lives,A 7-2 Supreme Court rebukes a relic of anti-Catholic bigotry.,20170626
21,Review & Outlook,"Bank Bailouts, Italian-Style",Rome closes down two banks but saves their senior bondholders.,20170626
22,Review & Outlook,Beijing’s Nobel Shame,Liu Xiaobo will be remembered long after Xi Jinping is forgotten.,20170626
23,Tri-State Area,"Rabbi, 7 Others Charged With Public Assistance Fraud in New Jersey","Four couples were arrested in Lakewood, N.J., Monday on charges of defrauding Medicaid and other aid programs, authorities said.",20170626
24,Review & Outlook,Chris Hill Repents on North Korea,Trump can learn from the diplomat whose appeasement failed.,20170626
25,Business,Arconic to Stop Selling Panels Involved in London Fire,Arconic Inc. said it has stopped selling panels used on the exterior of high-rise buildings that are suspected of contributing to the spread of a deadly fire in a London apartment tower earlier this month.,20170626
26,New York,Program Creates a Path for Teens in Geriatric-Care Field,"A geriatric-care program at the New Jewish Home in Manhattan could help high-school students land jobs in the field, while fueling the fast-growing industry with a supply of workers.",20170626
27,Opinion,NotableQuotable: George Orwell,"‘On this day in 1903, a future journalist named Eric Blair was born, better known as George Orwell.’",20170626
28,Foreign Exchange,Mexican Peso Rises to Highest Against Dollar in a Year,The peso is leading this year’s rally in emerging-markets currencies that had fallen around the time of U.S. presidential election.,20170626
29,U.S.,Boston Judge Sentences Former Compounding Pharmacist to Nine Years,A pharmacist involved in selling a contaminated pain medication that caused a deadly U.S. outbreak of fungal meningitis in 2012 was sentenced to nine years in prison Monday.,20170626
30,Sports,New Zealand Cruises to Win America’s Cup,"Larry Ellison’s Oracle team failed to defend the Cup, falling 7-1 to the Kiwis in a disappointing result for the Americans.",20170626
31,Autos Industry,General Motors Lowers Outlook for Industry Vehicle Sales,"General Motors Co. expects industry vehicle sales to fall short of its original forecast for the year, the latest sign of a slowdown in the U.S. auto market after a record run.",20170626
32,National Security,High Court Says Travel Ban Won’t Apply to Those With ‘Bona Fide’ Relationships,"The Supreme Court partially revived President Trump’s executive order suspending travel, but some with a ‘bona fide’ relationship in the U.S. may be exempt.",20170626
