,section,headline,summary,date
0,Business,More Whistleblower Complaints Emerge in 737 MAX Probe,"Investigators are looking into complaints by roughly a dozen purported whistleblowers alleging safety problems with Boeing’s 737 MAX jets, according to officials familiar with the matter.",20190427
1,U.S.,Four Dead After Construction Crane Collapses in Seattle,"Four people were killed and three injured when a construction crane collapsed Saturday in downtown Seattle, pinning six cars underneath, Seattle’s fire chief said.",20190427
2,U.S.,New York Attorney General Probes NRA as Oliver North Exits as President,"The New York attorney general’s office is investigating potential financial and disclosure problems at the National Rifle Association, amid boardroom turmoil at the group that led Saturday to the departure of NRA President Oliver North after a bruising internal political battle.",20190427
3,Logistics Report,Japan’s Shipping Trio Posts Deep Losses After Merging Container Operations,"Japanese shipping giant Nippon Yusen Kaisha replaced its top executive after posting a ¥44.5 billion annual loss, indicating its struggle to set up a merged container business with two of its rivals.",20190427
4,World,"France’s Yellow Vests, Unappeased, Are Back to Demanding Change","Thousands of yellow-vest protesters returned to French streets Saturday, a sign that President Emmanuel Macron’s great national debate and a promise to lower taxes haven’t quelled demands for sweeping public-sector reform.",20190427
5,Markets,"OPEC, Saudi Officials Haven’t Spoken With Trump About Oil Prices","President Trump hasn’t spoken over the phone with the OPEC secretary-general or with the Saudi energy minister in an effort to seek lower oil prices, according to people familiar with the matter. Mr. Trump told reporters he called OPEC.",20190427
6,Asia,"Sri Lanka Militants Set Off Bombs During Raid, Killing 15","Militants linked to Easter suicide bombings opened fire and set off explosives during a raid by Sri Lankan security forces on a house in the country’s east, leaving 15 bodies, including six children.",20190427
7,Business,"For Musicians, Screen Time Is a Growing Source of Income","Licensing music for ads, TV, movies and other visual media—placements known as “sync”—is a growth engine for the recording business and increasingly the way many artists make a living.",20190427
8,Overheard,This Biotech Is Going to the Dogs,"Elanco Animal Health said it would acquire Aratana Therapeutics, a biotech that develops dog and cat medicine, in a stock deal valued at about $234 million. Elanco is going to have to learn some new tricks.",20190427
9,Culture,A Lofty Proposition: Capturing a New York Apartment on Stage,"A number of the season’s shows, from the revivals of the plays “Burn This,” “Torch Song Trilogy” and “The Waverly Gallery” to the newly unveiled musical “Tootsie” based on the 1982 film, have settings in New York domiciles.",20190427
10,Autos Industry,Japan’s New Emperor Picks His Ride—an Old-School Toyota,"Crown Prince Naruhito will get more than a new title when he ascends the Japanese throne on May 1. He will also get a new set of wheels—an exclusive, superluxury, handmade Toyota.",20190427
11,Logistics Report,Old Dominion Will Continue With Pricing Strategy Despite Competition,The trucking company said some competitors have been going after ODFL’s larger clients in the less-than-truckload market. ODFL executives said the pricing pressures aren’t widespread and that it sees a generally stable pricing environment.,20190427
12,Politics,No. 3 at Justice Leaving Post Administration Has Struggled to Fill,The official who has been serving in the Justice Department’s No. 3 job is stepping down as William Barr moves to put his stamp on the department’s leadership team.,20190427
13,The Outlook,Supply Side of the Economy Is Flashing Strength,"Signs are emerging that the supply side of the economy—the workers and the tools and machines they use to produce goods—is becoming energized, improving the chances that faster growth can be sustained, writes Jon Hilsenrath.",20190427
14,Education,"Parents Can’t Monitor Autistic Son with GPS Tracker at School, Nevada Ruling Says",The parents of an autistic child in Nevada who fought to have his school let him wear a GPS tracker with the ability to listen in on his surroundings lost their battle in a case that could resonate in school districts across the U.S.,20190427
