,section,headline,summary,date
18,Canada,Canada Envoy ‘Misspoke’ on Huawei Executive’s Legal Case,Canada’s chief envoy to China said he misspoke when commenting on the strong legal case Huawei Technologies’ chief financial officer had in fighting a potential extradition request from the U.S.,20190124
19,Potomac Watch,Mark Warner’s Enablers,The Virginia senator gets too much respect for his Trump-Russia conspiracy theories.,20190124
20,New York,City Council Votes to Let Politicians Fundraise to Pay Legal Fees,The bill would let New York Mayor de Blasio seek donations to pay outstanding legal fees that stem from investigations into his campaign.,20190124
21,Opinion,The Facts About Facebook,"We need your information for operation and security, but you control whether we use it for advertising.",20190124
22,Tech,Intel Projects Slower Revenue Growth This Year,"Intel’s revenue rose 9% in the latest period, capping a year of record results, but the chip maker missed sales targets and projected slower growth for this year.",20190124
23,Earnings,Starbucks Beats Expectations With Focus on Operations,"Starbucks boosted sales at U.S. cafes around the end of the year, beating expectations for the second consecutive quarter.",20190124
24,Pro Bankruptcy Bankruptcy,Creditors Say Lampert Reaped Billions but Left Sears Insolvent,"Sears Chairman Edward Lampert and his hedge fund ESL Investments deployed stock buybacks, spinoffs and dividends to rake in billions of dollars while stripping the company of assets and cash, say the retailer’s creditors.",20190124
25,U.S.,U.S. to Start Returning Some Asylum Seekers to Mexico,"The Trump administration will soon return some asylum-seeking migrants to Mexico to wait for their U.S. immigration court hearing, the first step in implementing a new border policy announced last month.",20190124
26,U.S.,NYC to Pay $3.3 Million to Kalief Browder’s Family,The city didn’t acknowledge wrongdoing in the settlement. The lawyer who represents Mr. Browder’s estate said the settlement was fair and reasonable.,20190124
27,Latin America,"From Quiet Beginnings, Maduro’s Challenger Raises Voice in Venezuela","The man leading an audacious battle to oust Venezuela’s authoritarian president, was, until a few weeks ago, a stranger on the national political stage.",20190124
28,Heard on the Street,Intel: Good Times Never Last,"The data-center slowdown hits Intel earlier than expected, making for a rough start to a challenging year.",20190124
29,Foreign Exchange,Euro Hits Lowest Level in Nearly Two Months,"The euro touched its lowest level in three weeks Thursday, pressured by dovish comments from the European Central Bank and weak economic data.",20190124
30,Music Review,A Master of the Virtuosic Miniature in New York,Young pianist Seong-Jin Cho’s recent Carnegie Hall concert was not for the fainthearted or weak-fingered.,20190124
31,Pro Bankruptcy Distress,BlueMountain Seeks to Replace PG&E’s Board,"A hedge fund that recently raised its stake in PG&E Corp.’s stock is pushing to oust the California utility’s board of directors and says the shares, now trading around $14, could be worth more than $50 with the right corporate governance.",20190124
32,Markets,Home-Builder Stocks Bounce Back as Mortgage Rates Slide,"Shares of home builders battered during 2018 have soared so far this year, an optimistic sign for the U.S. economy.",20190124
33,Earnings,Bristol-Myers Reports Higher Sales but Another Lung-Cancer Setback,"Bristol-Myers Squibb said its fourth-quarter revenue rose on sales of key drugs, but it suffered another setback entering the market to treat newly diagnosed lung-cancer patients.",20190124
34,Film Review,"‘The Invisibles’ Review: Those Who Remained, Resisted and Survived",This docudrama follows four young Jewish Berliners who endured in the Nazi capital during World War II.,20190124
35,Film Review,"‘The Kid Who Would Be King’ Review: Some Brief, Shining Moments","A modern-day, fresh-faced Arthur yanks a sword out of a stone and raises a citizen army to fight against Morgana.",20190124
36,Business,América Móvil Buys Telefónica’s Operations in 2 Nations,"The Mexican telecommunications company owned by billionaire Carlos Slim said it has bought the Guatemalan operations of Telefónica SA, and agreed to acquire the Spanish company’s business in El Salvador, for a total of $648 million.",20190124
37,Davos,Brazil’s Justice Minister Vows to Combat Corruption,"Brazil’s government won’t stand in the way of a corruption probe involving the president’s son and plans to introduce sweeping new legislation to tackle endemic graft in the country, Justice Minister Sergio Moro told The Wall Street Journal on Thursday.",20190124
38,Schools,New York Bill Would Tighten Background Checks for Private-School Employees,State lawmakers introduced a child-safety measure in Albany this week that would require staff at private schools to submit fingerprints and undergo comprehensive background checks.,20190124
39,Credit Markets,U.S. Treasurys Rise Amid New China Trade Concerns,U.S. government bond prices rose after Commerce Secretary Wilbur Ross said that the U.S. and China remain far from a trade agreement.,20190124
40,Television Review,‘Black Earth Rising’ Review: Seeking Justice After Catastrophe,Netflix’s new thriller looks at the prosecutions that follow the Rwandan genocide.,20190124
41,Television Review,"‘Breslin and Hamill: Deadline Artists’ Review: Blue Collars, Stained With Ink",An HBO documentary captures the mood of an era through the stories of old-school New York journalists Jimmy Breslin and Pete Hamill.,20190124
42,Tech,Microsoft’s Bing Service Restored in China,"Microsoft said access to its Bing search engine in China was restored, ending a disruption that came as Beijing tightens its grip on the internet and as tensions brew between the U.S. and China over trade and technology.",20190124
43,Heard on the Street,"In Chip Surge, Good News Is Relative",Downtrodden semiconductor stocks get strong bounce as outlooks aren’t as bad as feared.,20190124
44,Markets,Spice Maker McCormick Sees Sluggish Sales Growth in 2019,"In addition to the weaker sales and profit expectations, the company reported a weaker-than-expected fourth quarter performance, which helped drive its shares down.",20190124
45,Oil Markets,U.S. Oil Prices Get Boost From Venezuelan Political Crisis,"Oil prices ticked up after coming under heavy selling pressure this week, helped by further potential risks to Venezuelan crude supply.",20190124
46,CFO Journal,Teradyne Finance Chief to Retire Following Strong Quarter,"The news comes a day after the North Reading, Mass.-based maker of automation equipment reported fourth-quarter revenue of $520 million, up 8.6% from the same quarter of 2017.",20190124
47,Politics,Top Lawmaker Proceeds Cautiously Toward Trump’s Tax Returns,"House Ways and Means Chairman Richard Neal, the only Democrat with clear power to obtain President Trump’s tax returns, brushed aside calls from progressives to move more quickly, sticking to a methodical approach on the sensitive issue.",20190124
48,Slow Food Fast,The Toast Everybody Should Be Talking About,"A nice, thick slice of toasted bread, meaty oyster mushrooms and slow-cooked greens with smoky bacon: This recipe from the chefs at Nonesuch in Oklahoma City satisfies supremely.",20190124
49,Art & Design,"On the High Line, Oliver Jeffers Wants You to Know What It’s Like to See Earth from the Moon","On the evening of January 24, the artist’s ‘The Moon, The Earth and Us’ installation opens on New York City’s High Line",20190124
50,Opinion,Debating the Carbon Tax Dividend Strategy,Readers disagree on the wisdom of the economists who support it.,20190124
51,Letters,Better Street Design Is Preventing Fatalities,"Since 2014, New York City traffic fatalities have declined for five years running, from 299 deaths in 2013 to 200 in 2018, bucking national trends.",20190124
52,Opinion,Fires Highlight the Long Decline of PG&E,Is PG&E the proverbial canary in the coal mine for California corporations?,20190124
53,Politics,New York Expands Voter Rights,"New York Gov. Andrew Cuomo signed a legislative package Thursday expanding voting access, including permitting early voting eight days before an election.",20190124
54,Opinion,How About Two Presidents?,Sen. Kirsten Gillibrand intends to run for president as the women’s candidate.,20190124
55,Commodities,Gold Edges Lower as Muted Trading Continues,"Gold prices inched lower, continuing a stretch of subdued trading as stocks and the dollar stayed steady.",20190124
56,Credit Markets,Bond Prices Jump in Venezuela,Venezuelan bond prices have surged amid hopes of a new government with which creditors can negotiate to restructure debts the country defaulted on in 2017.,20190124
57,Africa,Félix Tshisekedi Is Sworn In as Congolese President,"Félix Tshisekedi became the first opposition leader to be sworn in as president of the Democratic Republic of Congo, despite evidence of election fraud and questions over the sway of departing President Joseph Kabila.",20190124
58,Credit Markets,Treasury to Sell $240 Billion of Debt,"The U.S. Treasury Department plans to auction $240 billion in securities next week, ranging from bills to seven-year notes.",20190124
59,Word on the Street,The Story of ‘Spam’: How a Mystery Meat Became an Inbox Invader,Tech-nerd fans of Monty Python turned an omnipresent canned food into a term for unwanted messages,20190124
60,Inside Story,The Former Senator Who Made His Home Aboard a Historic Lightship,"Nautical-history lover Bill Golden, a former Massachusetts state lawmaker, transformed a Nantucket ship that once welcomed immigrants to America into a modern vessel that has hosted celebrities.",20190124
61,Heard on the Street,Why the Oil Market Is Shrugging at Venezuela,Venezuela’s diminished importance to the oil market and the prospect that a change of power could revive its fortunes have led to an ambivalent price reaction.,20190124
62,Politics,Michael Cohen Subpoenaed to Testify Before Senate Intelligence Committee,The Senate Intelligence Committee subpoenaed President Trump’s former lawyer Michael Cohen to testify before the panel on Feb. 12.,20190124
63,Overheard,The Investment Question to Ask at Your Local Bar,"Are Americans taking to gin and tonic? If they are, upscale tonic maker Fevertree Drinks should add fizz to your portfolio.",20190124
64,Table Talk,The Lunchbox Renaissance,"Bringing leftovers to work used to be boring, but new recipes and stylish containers have changed the game",20190124
65,Real Estate,Developer of Ace and NoMad Hotels Scoops Up Midtown Park Hotel,"The developer behind trendsetting hotels in Manhattan’s NoMad neighborhood has acquired the Parker New York hotel, looking to bring some of its downtown success to a midtown strip known for opulent residences.",20190124
66,Heard on the Street,Why Renault Wants a Corporate Diplomat to Replace Ghosn,French auto maker Renault’s new chairman faces market expectations so low he may be able to exceed them.,20190124
67,Latin America,Mexico’s January Inflation Unaffected by Gasoline Shortages,"Mexican consumer prices rose less than expected, 0.11%, in the first half of January, helped by a decline in energy costs despite gasoline shortages suffered in many parts of the country.",20190124
68,Slideshow,The Top 50 Looks From Men’s Fashion Week 2019,"As men’s fashion weeks drew to a close, WSJ. Magazine style director David Thielebeule selects the top 50 looks from Paris, Milan, London and New York Men’s Fashion Weeks 2019.",20190124
69,U.S.,Los Angeles and Other Cities Stash Money to Prepare for a Recession,The nation’s second-largest city has set aside close to $500 million to help weather emergencies and financial shocks. Other cities are doing the same as the risk of recession in the coming year increases.,20190124
70,Financial Regulation,Lawmakers Promise Fresh Push to Overhaul Housing Finance,"Lawmakers from both parties plan to take a fresh crack at getting Fannie Mae and Freddie Mac, two companies that underpin nearly half of U.S. mortgages, out of government control.",20190124
71,Slideshow,A Luxurious Restored Nantucket Lightship,"Upgraded by former Massachusetts State Senator Bill Golden and his wife, this boat comes with a media room, a library and satellite television.",20190124
72,Historically Speaking,Unenforceable Laws Against Pleasure,The 100th anniversary of Prohibition is a reminder of how hard it is to regulate consumption and display,20190124
73,Economic Data,Labor Market Powers On Despite Growth Concerns,"A gauge of layoffs across the U.S. fell last week to the lowest level since 1969, suggesting the labor market remains on solid ground despite concerns of slowing economic growth.",20190124
74,Streetwise,A Davos Debate: What Is Finance for?,The head of a large long-term investor has a warning for shareholders and the financial elite meeting in Davos: Start acting like owners of the companies in which you invest.,20190124
75,Slideshow,A Ranch Home in the Mountains,"The property outside Aspen, Colo., was the second runner-up in the WSJ House of the Year Poll.",20190124
76,Heard on the Street,IAG Grounds Deal Hopes for Norwegian Air,"Anyone who bought Norwegian Air stock in the last six months wasn’t investing in an airline, but gambling on a deal. It was a risky bet, and it didn’t pay off.",20190124
77,Slideshow,A Secluded Family Home in Colorado,This Colorado Springs property was the first runner-up in the WSJ House of the Year poll.,20190124
78,U.S. Economy,U.S. Leading Economic Indicators Fell in December,"The Conference Board Leading Economic Index, a measure of U.S. business trends, fell 0.1% last month.",20190124
79,Slideshow,The Hawaii Villa WSJ Readers Like,The latest WSJ House of the Year is a waterfront property on the market for $16 million.,20190124
80,Sports,Gymnastics Scandal’s Surprise Aftermath: More Gymnasts,"Despite bad publicity, CEO turnover and the U.S. Olympic Committee’s threat to decertify it, USA Gymnastics membership has risen.",20190124
81,Flower School,"A Post-Holiday Bouquet Based on a Pretty, Pooped-Out Reveler","Floral designer Lindsey Taylor riffs on an 1899 painting, ‘Decadent Young Woman. After the Dance,’ by Spaniard Ramon Casas.",20190124
82,World,Airbus CEO Calls Brexit Talks a ‘Disgrace’,"Airbus, one of Europe’s biggest companies, sharpened its threat to move operations out of the U.K. if politicians couldn’t negotiate a deal to leave the European Union in an orderly fashion.",20190124
83,House Of The Day,An Art-Filled Lake Oasis in Idaho,"A German family filled their log cabin on Lake Pend Oreille with works from their artist friends. The property, on 2½ acres, is asking $7 million.",20190124
84,Mind and Matter: Susan Pinker,Aggression in Boys Is a Family Matter,"A new study of children shows that problematic behavior can be identified in infancy, if not before, by looking at their background and circumstances",20190124
85,Autos Industry,Nissan CEO Hints He Will Step Down,"Nissan CEO Hiroto Saikawa said he would “pass the baton” to the next leader, after he tackles the governance issues fingered by the auto maker as the cause of alleged financial misdeeds by former Chairman Carlos Ghosn.",20190124
86,MoneyBeat,"Stocks to Watch: Ford, Texas Instruments, Lam Research, Las Vegas Sands","Ford, Texas Instruments, Lam Research, and Las Vegas Sands are among the stocks to watch Thursday morning.",20190124
87,Business,Tencent Wins Approval For Two Titles After Gaming Freeze,Videogame maker Tencent won approval for two of its games from Chinese regulators following the end of a regulatory freeze on new gaming licenses that lasted most of last year.,20190124
88,Food,Chef Sean Brock Will Open a Sprawling Temple to Appalachian Culture in Nashville,"After two years of soul-searching, the king of Lowcountry cooking returns to his roots with a shrouded new venture—and it’s “the restaurant I want to retire in.”",20190124
89,World,Amanda Knox Wins Damages Over Meredith Kercher Murder Case,"A top European court ordered Italy to pay more than $20,000 to Amanda Knox, an American who spent four years in Italian prisons for a murder of which she was later acquitted, the latest twist in a legal saga that has split public opinion on both sides of the Atlantic.",20190124
90,Earnings,American Airlines Posts Profit Despite Higher Expenses,"American Airlines swung to a profit in the fourth quarter, as higher revenue tempered increased fuel costs.",20190124
91,China,China Says Australian Writer Is Being Held for Threatening State Security,"China said Australian writer Yang Hengjun who went missing while traveling in the country has been detained on suspicions of threatening state security, the same allegation leveled at two Canadian citizens detained in December.",20190124
92,Golf,Golf’s New Conundrum: Flagstick In or Out?,A new rule change has left golfers pondering whether leaving the flagstick in the hole might increase their likelihood of sinking putts.,20190124
93,Earnings,Southwest Airlines Beats Earnings Expectations,"Southwest Airlines beat analysts’ earnings expectations in the latest quarter, as passenger revenue increased. The carrier expects a strong first quarter.",20190124
94,CMO Today,Planned Parenthood Develops Chatbot to Reach More Teens,"Planned Parenthood has developed a chatbot that can answer questions about sexual health, part of a larger communications effort by the health-services group to bring sex education to the young masses.",20190124
95,Asia,Malaysia Elects New King After Historic Abdication,Malaysia’s sultans chose a new king in a unique and secretive process following the unprecedented abdication of the previous monarch.,20190124
96,Heard on the Street,"Bing, Baidu and a Big Mess for Chinese Search Engines","Internet users are wondering why Microsoft-owned Bing has suddenly become inaccessible in China. The sector faces some bigger questions. Even Baidu, the market leader, is in trouble.",20190124
97,Culture,"New York City’s Nightlife Economy Is Thriving, Study Finds","New York City nightlife is flourishing, with wage and employment growth outpacing that of the city’s overall economy, according to a study commissioned by the Mayor’s Office of Media and Entertainment.",20190124
98,Tech,"Intel CEO Pick, Chip Supplies Shadow Earnings: What to Watch",Intel is scheduled to report fourth-quarter earnings after the market closes Thursday. Here’s what you need to know.,20190124
99,Tech,Huawei Brushes Off Western Concerns as It Unveils 5G Chipset,"Huawei unveiled a chipset for its coming folding smartphone and other 5G devices, as it pushes to be a global leader in the next-generation technology despite a growing backlash from Western governments.",20190124
100,Artificial Intelligence,"AI, Machine Learning Jobs Among Highest Paid in Tech",Artificial-intelligence and machine-learning professionals are expected to earn some of the highest salaries for information-technology jobs in the year ahead.,20190124
101,Asia,Indonesia Frees Christian Politician Convicted of Blasphemy,"A Christian politician was freed from prison Thursday after serving most of a two-year sentence for blaspheming Islam, a case that fueled religious tensions and emboldened hard-liners in the world’s largest Muslim-majority country.",20190124
102,Tech,China’s Silk Road Fund Denies It Has Been in Talks With Japan Display,China’s state-owned Silk Road Fund denied a series of recent reports including by The Wall Street Journal that it has been in talks with struggling smartphone-screen panel maker Japan Display over a potential investment.,20190124
103,Pepper & Salt,Pepper...and Salt,Pepper...and Salt,20190124
104,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20190124
105,Politics,U.S. Sanctions Two Airline Companies for Aiding Iran,"The Treasury Department added two private airline companies to its sanctions blacklist on Thursday for allegedly aiding Iran, including ferrying weapons from Tehran into Syria.",20190124
106,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20190124
107,Latin America,Venezuela’s Military Backs Maduro,"Venezuela’s military threw its support behind embattled President Nicolás Maduro, a day after the head of the country’s national assembly declared himself legitimate leader and was recognized by the U.S. and most Latin American nations.",20190124
108,Politics,Shutdown Talks Revived After Senate Bills Fail,"Rival proposals to end the partial government shutdown failed Thursday in the Senate, prolonging the impasse that has stymied Washington for weeks but reigniting negotiations between the White House and Capitol Hill over a short-term fix that includes border-security funding.",20190124
109,U.S. Markets,"U.S. Stocks End Day Mixed on Earnings, Trade Concerns",U.S. stocks flipped between small gains and losses as investors continued to weigh corporate earnings reports and concerns about the global economy.,20190124
110,Earnings,Airlines Warn Shutdown Strains are Worsening,Some of the biggest U.S. airlines warned passengers would soon face worse delays and more canceled flights if the partial federal government shutdown drags on further.,20190124
111,World,Taliban Assures U.S. It Opposes Use of Afghanistan by Terrorists,"In a landmark concession, the Taliban has assured the U.S. that the group opposes any attempts by militant groups to use Afghanistan to stage terrorist attacks abroad, as talks to end the 17-year Afghan war entered a fourth day.",20190124
112,World,"Spy Case Linked to China Raises Red Flags for Poland, U.S.",Authorities in Poland and the U.S. are probing the deep ties Beijing has forged in the strategically important country on NATO’s eastern frontier in the wake of high-profile arrests of a Chinese executive and a former Polish official.,20190124
113,U.S.,"Facebook CEO’s Foundation, Firms to Raise $500 Million for San Francisco-Area Housing","Companies and philanthropists in the Bay Area, including Facebook CEO Mark Zuckerberg, plan to raise $500 million for affordable homes amid the region’s housing crunch.",20190124
114,Fashion,A Guide to Most Wearable—and Unwearable—Men’s Trends for 2019,"On runways showing fall clothing in London, Milan and Paris, gaudy streetwear statements at last gave way to reason.",20190124
115,Europe Economy,"ECB Worries Over Economy Mount, But Officials Stand Pat on Rates","The European Central Bank opened the door to new stimulus measures to prop up the region’s economy, as policy makers navigate fractious U.S.-China trade negotiations and disruptive political events such as Brexit.",20190124
116,World,Venezuela Turmoil Puts Foreign Investment in Jeopardy,"Russia condemned the U.S.’s recognition of the opposition leader as president in Venezuela and blamed Washington for provoking the political crisis in the Latin American country, which relies on billions of dollars of Russian investment.",20190124
117,The Saturday Essay,What Should We Do About Scandalous Artists?,Accusations of misconduct against beloved creators are changing the way we think about genius.,20190124
118,Food & Drink,Dip It Good: The Return of the Saucy Sandwich,The French dip and its kin demand vigorous dunking for the flavor as well as the fun of it. These recipes make an event of the handheld meal.,20190124
119,Politics,How the Shutdown Is Hitting Business,"Shuttered government offices are stalling the approval of new loans, initial public offerings, the processing of tax documents, the approval of new products and other substantial business across the U.S.",20190124
120,Rumble Seat,"Lexus ES 300h: Spend on the Luxury, Save on Gas Money","With a stylish exterior, a spacious cabin and a ‘silky, near silent’ hybrid system that gets 44 mpg, this surprising overachiever meets the demands of most drivers. Dan Neil, for once, finds few faults.",20190124
121,Markets,China Counters Selloff by Cutting Markets Some Slack,"Unlike in 2015-16, when a crash led to greater distrust of market forces, Beijing has sped up financial liberalization in recent months, seeking to attract foreign capital and revive an anemic stock market.",20190124
122,Business,"Renault Picks New Leaders, Ending Ghosn’s Long Reign",The resignation of Renault’s Carlos Ghosn brings down the curtain on a long career that made him a symbol of globalization’s sprawl as well as its pitfalls.,20190124
123,Markets,Financial Abuse of Seniors Hits Record,"U.S. banks reported 24,454 suspected cases of elder financial abuse to the Treasury Department last year, more than double the amount five years earlier.",20190124
124,Homes,"Over 250,000 Votes Later, Hawaii Villa Emerges as the House of the Year",An island home still on the market for $16 million was WSJ readers’ top choice in the annual contest.,20190124
125,Politics,Black Women Emerge as Democrats’ Top Target in 2020,Sen. Kamala Harris’s first swing through early-voting South Carolina will highlight a constituency that will be essential to her and other contenders for the Democratic presidential nomination.,20190124
126,Latin America,Pope Brings Pro-Migrant Message to Central America,"Pope Francis defended migrants at the start of his four-day trip to Central America, taking up a fraught issue at the heart of the U.S. government shutdown as new caravans of thousands fleeing poverty and violence take form in the region.",20190124
127,World,U.S. Contemplates Appointing First Female President of World Bank,The race to select the next president of the World Bank could be shaped by a strong international desire for the institution to have its first female president.,20190124
128,Business,World’s Biggest Brands to Test Refillable Containers,"Procter & Gamble, Nestlé, PepsiCo and other companies will test selling their products in reusable containers, adopting a milkman-style model to address mounting concerns about plastic waste.",20190124
129,Politics,Trump Delays State of the Union After Duel With Pelosi,"House Speaker Nancy Pelosi told President Trump he couldn’t deliver the State of the Union address from the House next week, prompting the president to say he would give the speech “when the Shutdown is over.”",20190124
