,section,headline,summary,date
34,Podcast,Why FedEx Dumped Amazon,FedEx last week said it would stop shipping packages for Amazon. Paul Ziobro and Dana Mattioli talk about why FedEx essentially cut ties with a company that would seem to be its perfect customer.,20190812
35,MoneyBeat,Volatility Isn’t Just for Stocks Anymore,"Stock-market volatility may be on its way down, but swings across other asset classes are mounting.",20190812
36,Stocks,These Are the Winners From Last Week’s Market Mayhem,"In addition to selling stocks and picking up assets considered safer, such as government bonds, investors are piling into funds meant to protect against stock swings.",20190812
37,Health,Rite Aid Names New CEO,"Rite Aid appointed Heyward Donigan as chief executive, saying her experience leading health-care companies would help the pharmacy chain confront competition that has hurt sales and prompted job cuts.",20190812
38,Pro VC VC Funds,Bain Capital Ventures Partner Salil Deshpande to Launch His Own Seed Fund,"Mr. Deshpande is working to establish a new venture-capital firm to invest in seed-stage software and cryptocurrency startups. He aims to raise $100 million for the new fund, the name of which hasn’t yet been determined, a person familiar with the situation said. Up to 20% of the new fund’s investments would go into crypto startups, the person added.",20190812
39,Heard on the Street,Cloudera Not Quite a Bargain for Icahn,Carl Icahn got what he wanted rather quickly at Cloudera. But the wily financier still has a lot of work ahead to mine silver from this cloud.,20190812
40,Markets,Stocks and Bonds Are Talking Past Each Other,"The yawning gap between markets is perplexing some investors, who say they struggle to discern how stocks can churn higher when bond yields are signaling a downturn may not be far off.",20190812
41,Business,Yum Taps Company Veteran as Next CEO,The next leader of KFC and Pizza Hut plans to open more restaurants and expand delivery.,20190812
42,Credit Markets,U.S. Government Bond Yields Slide,"A rally in U.S. government bonds resumed, pushing yields back to multiyear lows, as global political uncertainty further stoked investors’ economic anxieties.",20190812
43,Opinion,It’s Hard to Red Flag Only Potential Killers,Nothing will get done without bipartisan support for meaningful ideas to combat gun violence.,20190812
44,Opinion,China Is No Manipulator,We cannot on one hand condemn China for manipulating currency and then turn around and do the same.,20190812
45,Opinion,California Curriculum Proposal Is in Process,"California is developing an Ethnic Studies Model Curriculum in response to a 2016 state law. The draft recently posted, which Mr. Evers critiqued as if it was already adopted, is many months away from coming to the state board for review or approval.",20190812
46,U.S.,Check for Dallas Mansion Raises New Questions About NRA Plans,"A $70,000 payment from the NRA to a company created by its then-outside advertising agency raises new questions about the NRA’s explanations about an aborted plan to buy a $6 million Dallas mansion for CEO Wayne LaPierre.",20190812
47,New York,New York Public Library’s Lions to Get Facelift,"The New York Public Library’s famed marble lions, which have long guarded the entrance to the library’s main branch, are about to undergo restoration.",20190812
48,Pro Cyber News,"Hackers Go Pro, Seeking Bounties for Bugs","The market for pointing out flaws in software has become more structured: Companies are willing to shell out huge sums to researchers who find zero-day vulnerabilities, or those that are totally unknown to developers.",20190812
49,Arts & Entertainment,A Film Noir Icon Turns 75,"Billy Wilder’s ‘Double Indemnity,’ released in 1944, was the first fully developed example of the genre.",20190812
50,New York,Gov. Cuomo Signs Tougher Workplace Harassment Law,"Gov. Andrew Cuomo changed the legal standard for workplace harassment claims in New York, a move that advocates said was long overdue and could result in more litigation against employers.",20190812
51,Music Review,New Beginnings for New Music,"Tanglewood introduced a new venue, a new learning institute and several premieres at this year’s annual Festival of Contemporary Music.",20190812
52,Politics,Bolton Says U.S. Strongly Backs Brexit Even if No EU Deal Is Reached,President Trump’s national security adviser said he told Britain’s prime minister that the administration would strongly back the U.K.’s exit from the EU in late October—deal or no deal.,20190812
53,Pro Bankruptcy Bankruptcy,‘Geek and Gamer’ Subscription Service Loot Crate Files for Bankruptcy,"Loot Crate, a “geek and gamer” subscription business whose backers include actor Robert Downey Jr.’s venture-capital firm, has filed for bankruptcy, saying it needs protection from creditors to complete millions of dollars in customer orders.",20190812
54,World,"Two Experimental Ebola Drugs Reduce Mortality Rate, According to Preliminary Data","Two experimental Ebola drugs significantly improve a patient’s chance of surviving the virus, according to preliminary data from a medical trial, offering fresh hope for stopping an outbreak of the disease in the Democratic Republic of Congo.",20190812
55,U.S. Economy,U.S. Budget Gap Widens 27% in First 10 Months of Fiscal Year,"The U.S. budget gap widened further in July as federal spending outpaced revenue collection, bringing the deficit to $867 billion so far this fiscal year, a 27% increase from the same period a year earlier.",20190812
56,Business,Aramco Bulks Up on Refining With $15 Billion Deal,"Saudi Aramco is buying a stake in Reliance’s energy business, worth some $15 billion including debt, a move that would help match its enormous crude production with refining capacity, as it gears up for its planned IPO.",20190812
57,U.S.,Schools Fight Websites That Sell Homework Help,"As the school year starts off, colleges and high schools are increasing steps to spot and fight a persistent form of cheating in which students find someone online to do their homework.",20190812
58,WSJ News Exclusive,"CBS, Viacom in Final Stages of Deal Talks",CBS and Viacom are in the final stages of negotiating a deal that would reunite mogul Sumner Redstone’s media empire in the hopes of creating a more formidable competitor to the entertainment industry’s giants.,20190812
59,Europe,Salvini’s Promises Raise New Questions for Italian Economy,"The next Italian government is likely to be led by Matteo Salvini, whose apparent willingness to run bigger budget deficits raises the risk of a clash with the EU and a rocky period for markets.",20190812
60,Heard on the Street,A Paper Twist in the War on Plastic,Paper-packaging companies like Mondi are well placed to benefit from a backlash against plastic as well as growth in e-commerce.,20190812
61,Overheard,Olive Garden Pushes the Limits of Free Food,"The company’s Lifetime Pasta Pass is a great marketing stunt, but a  potentially costly one in the wrong hands.",20190812
62,India,India Enforces Tight Security in Kashmir,Residents of the disputed area observe Muslim holiday of Eid al-Adha amid a clampdown that closed the capital city’s key mosques.,20190812
63,The A-hed,Think U.S. Politics Is Exhausting? Mexico’s President Has a News Conference Every Morning.,"In his one-man show at 7 a.m. sharp, Andrés Manuel López Obrador fields softball questions and talks…and talks…and talks.",20190812
64,Pro Bankruptcy Bankruptcy,"Sanchez Energy Files for Bankruptcy, Casualty of Commodity Price Volatility","Sanchez Energy Corp. filed for bankruptcy protection after struggling with slumping energy prices, volatile markets and a dispute with Blackstone Group.",20190812
65,Sports,The Unlikely Survival of USA Gymnastics,"In the wake of the Nassar scandal, USA Gymnastics is still standing—and imagining a future.",20190812
66,Private Properties,Malibu Manse in Exclusive Gated Community Lists for $100 Million,"Scott Gillen, the developer behind the 12,500-square-foot home, is looking to capitalize on buzz surrounding several record-breaking deals.",20190812
67,Markets,"Stocks to Watch: GE, Sysco, AMD, BlackRock, CBS, Rite Aid and More","Shares of General Electric, Sysco, Advanced Micro Devices, BlackRock, CBS and Rite Aid are among the stocks expected to trade actively in Monday’s session.",20190812
68,Capital Journal,Trump’s Primary Advantage: No Real Competition,"President Trump is an incumbent who apparently won’t face a significant challenge from within his own party, a powerful edge as he seeks re-election.",20190812
69,Earnings,Aramco Profit Hurt by Oil Prices,"Saudi Aramco said net income fell in the first half of the year because of lower oil prices, but the oil giant still reported the biggest profit of any reporting company and said it was ready for an initial public offering that its shareholder, the kingdom of Saudi Arabia, has been planning for years.",20190812
70,Latin America,Argentina’s President Suffers Setback in Primary,Argentina’s pro-business President Mauricio Macri suffered a crushing setback in a primary election that indicated he might be voted out of office in October and see his market overhauls undone.,20190812
71,U.S. Economy,Fed Considers New Tool for a Downturn,"Federal Reserve officials are weighing whether to use a tool known as the countercyclical capital buffer, which could reduce the risk of a credit crunch in a downturn.",20190812
72,Sports,Simone Biles Tests the Boundaries of Gymnastics,Simone Biles landed a record-busting triple-twisting double somersault on Sunday night to take a sixth national title.,20190812
73,What's News,Minneapolis’s North Loop Is Filled With Cutting-Edge Design,"The North Loop neighborhood, the Midwestern city’s former warehouse district, is replete with boutique hotels, chic cafes and independent shops.",20190812
74,What's News,Brené Brown Saves These Texts From Her Sisters,"The professor and best-selling motivational speaker, whose viral TED talks paved the way for her ‘Brené Brown: The Call to Courage’ Netflix special, talks about what’s on her iPhone",20190812
75,Finance,Chinese Financial Institutions’ Lending Dives,"Lending by Chinese financial institutions slumped in July on weakening demand, signaling further economic headwinds from trade tensions with the U.S. and potentially paving the way for more stimulus efforts by Beijing’s policy makers.",20190812
76,Political Intelligence,2020 Democrats Get a Fair Hearing in Iowa,Stump speeches—and the crowds they drew—at Iowa’s state fair provide an unscientific indicator of Democratic presidential candidates’ support among potential caucus-goers.,20190812
77,Markets,BlackRock Fund’s First Big Private-Equity Deal Is a Sign of What’s to Come,"BlackRock’s private-equity fund hopes its deal for a stake in Authentic Brands will be the first in a series that will help the firm close the gap with private-equity rivals, and drive momentum for a fund designed to hold stakes for the long haul.",20190812
78,Jason Gay,Hurry Up! Sports Has a Time Problem,"Golfers take ages to line up shots. Baseball games last longer than ”Godfather” movies. It’s time to pick up the pace, writes Jason Gay.",20190812
79,Business,Hong Kong’s Main Airline Warns Staff Over Protest Links,The threat to Cathay Pacific’s employees comes as Hong Kong’s airport canceled the day’s remaining flights after thousands of protesters flooded the main terminal.,20190812
80,Pro PE Deals,KKR to Acquire 70% Stake in China’s NVC Lighting Holding,"KKR has agreed to acquire a 70% stake in China’s NVC Lighting Holding, valuing the company at $794 million.",20190812
81,Heard on the Street,Delivery Guys Take a Bite Out of Domino’s,Domino’s could get served in its commitment to serving its own food.,20190812
82,Asia,South Korea Kicks Japan Off List of Favored Trading Partners,"South Korea said it would remove Japan from a list of countries that qualify for accelerated imports of its products, a move signaled earlier this month when Tokyo enacted a similar measure against South Korea.",20190812
83,Heard on the Street,Trump’s Threats to Devalue the Dollar Aren’t Credible,U.S. policy makers don’t currently have the tools necessary to weaken the greenback.,20190812
84,Slideshow,Protesters Fill Hong Kong Airport,Hong Kong’s airport authority canceled more than 100 flights as demonstrators converged after a night of violence to protest authorities for their handling of this summer’s unrest.,20190812
85,Tech,Tencent Earnings: What to Watch,Chinese tech giant Tencent is scheduled to report its second-quarter earnings after the market closes in Hong Kong on Wednesday. Here’s what you need to know.,20190812
86,China,China Says Hong Kong Protests Show ‘First Signs of Terrorism’,"Chinese authorities condemned violent weekend demonstrations in Hong Kong as “deranged acts” that marked the emergence of “the first signs of terrorism” in the semiautonomous city, vowing a merciless crackdown on the perpetrators.",20190812
87,Opinion,Pepper...and Salt,Pepper...and Salt,20190812
88,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20190812
89,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20190812
90,China,Hong Kong Cancels More Flights After Protests Hit Airport,"Thousands of passengers remain stranded in Hong Kong for a second straight day, as hundreds of flights were canceled after antigovernment demonstrators occupied the airport.",20190812
91,Politics,U.S. to Deny Green Cards to Legal Immigrants Who Use Public Aid,"The Trump administration issued a rule that would disqualify legal immigrants from permanent residency if they use certain public-assistance programs, a move that immigration advocates said punishes poor migrants.",20190812
92,U.S.,Barr Cites ‘Serious Irregularities’ at Federal Jail Where Epstein Died,"Investigators probing the apparent suicide of Jeffrey Epstein have found “serious irregularities” at the federal jail in New York where the disgraced financier was being held on sex-trafficking charges, Attorney General William Barr said.",20190812
93,Latin America,Argentine Peso Dives on Concerns About Peronists’ Potential Return,Argentina’s peso had its worst fall in at least a decade amid investor concerns about the potential return to power of the country’s populist Peronist movement.,20190812
94,Business,"Airlines Forced to Cancel, Reroute Flights After Hong Kong Shutdown","International airlines set about trying to reschedule flights for throngs of passengers caught in the political turmoil engulfing Hong Kong after authorities shut down the city’s airport, one of the world’s busiest hubs.",20190812
95,NewsPlus,Energy & Utilities Roundup: Market Talk,The latest Market Talks covering Energy and Utilities,20190812
96,Film,An Investigation Into the Death of Dag Hammarskjöld Goes Gonzo,Mads Brügger’s sardonic approach to a serious subject won over the Sundance Film Festival. Now he’s asking U.S. audiences to revisit this cold case.,20190812
97,ON TREND,Just How Important Is a Presidential Candidate’s Hair?,Donald Trump’s comb-over has become the president’s sartorial signature. Can any of the Democratic presidential candidates compete when it comes to memorable hairdos?,20190812
98,U.S.,"10% Tariffs Were Manageable. At 25%, Businesses Are Squirming.","An importer of vinyl flooring spends “nearly 100% of my energy” trying to defray the cost of Washington’s levies on Chinese products. How these decisions get made, across the economy, will help determine how higher costs get distributed and their effects on sales.",20190812
99,Life & Style,"Yes, You Can Kondo Your Refrigerator","Color-coordinated food lineups and pristine shelves are wowing house guests, baffling family members and inspiring boasts on social media.",20190812
100,Autos Industry,"GM, Volkswagen Say Goodbye to Hybrid Vehicles","Two of the world’s largest auto makers say they see no future for hybrid vehicles in their U.S. lineups. Their view contrasts with Toyota and Ford, which are working on full electrics but also expanding their U.S. hybrid offerings.",20190812
101,WORK & FAMILY,Are You Agile Enough for Agile Management?,"Agile management—an up-tempo approach to projects—might be coming soon to a conference room near you. Applied wisely, it can enhance teamwork and productivity. But it might also risk career damage for people who are reticent or lacking in confidence.",20190812
102,U.S.,Wealth of Jeffrey Epstein’s Brother Is Also a Mystery,"The wealth held by Mark Epstein, brother of Jeffrey Epstein, appears to be tiny by comparison to that of the late financier, but also hard to assess.",20190812
103,Tech,EU Nears Decisions in Facebook Privacy Cases,"The EU could begin to hit Facebook with decisions under the bloc’s new privacy law by the end of the year, raising the specter of billions of euros in fines and orders to change business practices.",20190812
