,section,headline,summary,date
0,Business,Sanofi’s Dengue Vaccine Gets FDA Approval,"Sanofi dengue vaccine was approved in the U.S., the first treatment cleared by American regulators to protect against the mosquito-borne viral infection.",20190501
1,Pro Bankruptcy Bankruptcy,HPS Investment Partners to Loan New Sears $800 Million,"Edward Lampert’s new Sears has lined up an $800 million loan from a group of lenders led by HPS Investment Partners to keep its remaining stores up and running, according to people familiar with the matter.",20190501
2,Latin America,"White House, Security Officials Discuss Venezuela Response","The White House is convening a meeting of top national-security officials to discuss its next steps in the crisis in Venezuela, President Trump’s national security adviser said.",20190501
3,Politics,Tiger Woods to Visit White House,"Tiger Woods is scheduled to visit the White House next week to meet with President Trump following his dramatic win at the Masters, a person familiar with the plans said.",20190501
4,Tech,Amazon Targets Middle East With Arabic Website,"Amazon is diving deeper into the Middle East, launching the first Arabic-language site under its own brand in a country better known for over-the-top malls: the U.A.E.",20190501
5,U.S.,Ex-CIA Officer Pleads Guilty to Efforts to Supply China With Classified Information,"A former CIA officer pleaded guilty to conspiring to provide classified information to China, as the U.S. fights what officials describe as a widening campaign by China to shake loose government secrets.",20190501
6,Logistics Report,XPO Logistics Earnings Slide in Weaker Freight Market,"The Greenwich, Conn.-based logistics provider’s adjusted diluted earnings per share declined in the first quarter, beating expectations as revenue fell back in a weakening North American freight market and the company coped with the loss of business from Amazon.com Inc.",20190501
7,Health,uBiome CEOs Go on Leave After FBI Search,"The co-chief executives of uBiome, Jessica Richman and Zac Apte, are on leave in the wake of a search of the lab-test startup’s offices by the FBI.",20190501
8,Review & Outlook,A Real Attorney General,Bill Barr gets smeared for refusing to duck and cover like Loretta Lynch.,20190501
9,Politics,House Suspends Deadline for Banks to Hand Over Trump Documents,The House of Representatives agreed to suspend its deadline for Deutsche Bank and Capital One to turn over financial documents related to President Trump and his family until a court settles their effort to block the subpoenas.,20190501
10,Review & Outlook,Pennsylvania’s Choice ‘Escalator’,The Legislature moves to expand credits for education scholarships.,20190501
11,Business,Starbucks Recalls Bodum Coffee Presses,"Starbucks is voluntarily recalling a coffee press it sold for more than two years after receiving reports about it breaking during use, causing cuts and puncture wounds.",20190501
12,Review & Outlook,"Honey, We Shrunk the Ex-Im Bank",And nobody outside Washington noticed.,20190501
13,Schools,New York Chancellor Affirms Push to End Elite-Schools Test,"The chancellor of New York City schools testified for more than two hours at a City Council hearing, defending the view that the admissions test for eight elite high schools must be abolished.",20190501
