,section,headline,summary,date
0,Politics,Trump Gives Barr Authority to Declassify Information About Russia Probe’s Origins,"President Trump gave Attorney General William Barr the authority to declassify information about the origins of the Russia investigation, escalating a probe the president has said would show his political opponents had committed crimes.",20190523
1,Politics,Trump Gets White House Witnesses to Attest to His ‘Very Calm’ Demeanor,The president asked aides to rebut the notion that he’d thrown a temper tantrum in a meeting with Democrats.,20190523
2,Markets,Stockbrokers Face New Rules on Disclosing Conflicts of Interest,Regulators are weighing new rules governing practices that can cause bias in the investment advice brokers give to clients.,20190523
3,Politics,Senate Passes $19.1 Billion Deal on Disaster Aid,The Senate passed a $19.1 billion disaster-relief bill after months of negotiations. It includes $900 million for Puerto Rico but no new border funding as President Trump had sought.,20190523
4,Slideshow,Images Show Tornado Damage to Missouri’s Capital,"The damage caused by a tornado overnight in Missouri’s capital, Jefferson City, is shown in images after severe weather swept across the state, leaving several people dead.",20190523
5,The Future of Everything,The Move to Make Hyperloop Travel a Reality,"While technology has made it possible to stream any video and hail a car from almost anywhere, it still hasn’t been able to make the travel experience any less terrible.",20190523
6,U.S.,Trump Administration Moves to Curb Immigrants’ Use of Public Services,"The White House is pushing ahead with rules to tighten access to public benefits for immigrants, weeks after top aides to President Trump complained of slow-walking by Department of Homeland Security officials on such issues.",20190523
7,U.S.,Weinstein Reaches $44 Million Deal in Sexual-Misconduct Case,"Harvey Weinstein, women who accused him of sexual misconduct, his former film studio’s board members and the New York attorney general’s office have reached a tentative $44 million deal, according to people familiar with the matter.",20190523
8,Earnings,Intuit Raises Outlook Amid TurboTax Scrutiny,"Intuit raised its profit and sales outlook for the year, citing strong results in the latest quarter despite mounting legislative scrutiny over the business practices of its TurboTax tax-preparation software unit.",20190523
9,CFO Journal,AZZ Replaces Auditor After Streak of Accounting Difficulties,Specialty equipment maker AZZ Inc. said it replaced its auditor after the company disclosed material weaknesses in controls over its financial reporting.,20190523
10,Review & Outlook,Trump’s Trouble in the Farm Belt,Farm welfare won’t substitute for lost foreign markets.,20190523
11,Review & Outlook,Stick a Fork in Senate Pork,Senate Republicans make a ban on spending earmarks permanent.,20190523
12,Review & Outlook,Narendra Modi’s Massive Mandate,The Indian leader gets another chance to liberate the economy.,20190523
13,Tech,Hewlett Packard Enterprise Boosts Outlook Despite Falling Revenue,Hewlett Packard Enterprise raised its financial targets for the year even as sales fell in its most recent quarter.,20190523
14,Potomac Watch,Pelosi’s Impeachment Dilemma,Will she follow her Trump-loathing base or the centrists who won her the gavel?,20190523
15,Declarations,‘Which Way to Pointe du Hoc?’,"Each generation is tested, from the Army Rangers of D-Day to the college graduates of 2019.",20190523
16,Opinion,India Turns West but Away From Western Values,The country’s first pro-American prime minister also stands for intolerant Hindu nationalism.,20190523
17,Houses of Worship,My Family’s American Life Almost Wasn’t,They were turned away 80 years ago but made their way to the U.S. eventually.,20190523
18,Bookshelf,‘The Road to Charleston’ Review: Divided Loyalties,"The post-Yorktown phase of the Revolutionary War, fought mainly in the South, pitted Americans against one another.",20190523
19,Opinion,I’m Less Afraid of Snakes Than Ladders,And neither black cats nor Friday the 13th fazes me.,20190523
20,Political Economics,What’s Missing From the Trump Economic Boom,"Growth and productivity are up, but investment is a soft spot, and neither right nor left has good answers.",20190523
21,Opinion,A German Company Cashes In on Emoji Manipulation,Why Sony bought a license rather than fight a dubious trademark when it made ‘The Emoji Movie.’,20190523
22,Foreign Exchange,U.S. Dollar Falls as Housing Data Disappoints,The U.S. dollar declined as fresh data stoked worries about economic growth in the U.S. and abroad.,20190523
23,Notable & Quotable,Notable & Quotable: Performative Anti-Trump Distress,"‘We find that while Democrats may report greater increases in post-election mental distress, their mental health search behavior did not change after the election.’",20190523
24,U.S.,Powerful Tornadoes Hit Missouri,"Powerful tornadoes hit Missouri on Wednesday, ravaging a three-square-mile area of the state capital and killing three people in the state’s southwest.",20190523
25,Transit,Port Authority Bus Terminal Overhaul Options Emerge,New York and New Jersey officials have zeroed in on three potential options to replace Manhattan’s aging Port Authority Bus Terminal.,20190523
26,Tech,HP Reports Flat Revenue but Beats Wall Street Targets,"HP reported better-than-expected revenue in it latest quarter, as gains in selling personal devices offset a drop in printing-related sales.",20190523
27,Earnings,Best Buy Rides Web to Lift Sales,Best Buy said its profit rose in the latest quarter as growing online sales of appliances and electronics offset flat sales in its stores.,20190523
28,Culture,Free Rent for Lucky Startups Brings New Tastes to Food Halls,"In the trendy world of food halls, the newest twist is free rent for a handful of startups—giving novice restaurateurs a leg up in a tough business and the hall a source of fresh tastes.",20190523
29,Tri-State Area,New York Court Rules Farmworkers Can Unionize,"Workers on New York farms have the right to form unions, an appellate court in Albany ruled, in a blow to farm owners who fear strikes could cripple their operations.",20190523
30,Pro VC Commentary Analysis,University Startups Change Terms to Draw Venture Capital,New university-focused funds at a couple of venture firms come as some schools seek to strengthen ties with venture capitalists.,20190523
31,Heard on the Street,Hewlett Packard No Longer Tips the Scales,The slimmed-down corporate tech giant is left with core businesses that aren’t growing.,20190523
32,Pro Bankruptcy Bankruptcy,Topshop Operator Arcadia Group Files for Bankruptcy in the U.S.,"Arcadia Group, a London-based fast-fashion retailer and operator of the Topshop and Topman brands, filed for bankruptcy in the U.S., citing many of the same headwinds facing much of the broader retail industry.",20190523
