,section,headline,summary,date
0,Logistics Report,"Trucking Company YRC, Teamsters Reach Tentative Pact","Trucker YRC Worldwide Inc. and the Teamsters union have reached a tentative deal on a new contract covering thousands of workers at one of the biggest U.S. trucking companies, the union said late Thursday.",20190321
1,China,Blast at China Chemical Plant Kills at Least 47,An explosion at a chemical plant in eastern China killed at least 47 people and injured hundreds of others.,20190321
2,Business,Tencent Profit Battered by China’s Slow Pace of Videogame Approvals,"Chinese tech giant Tencent said it is looking to expand overseas as videogame woes at home contributed to a 32% drop in its fourth-quarter profit, its sharpest ever year-over-year fall.",20190321
3,Politics,Legalizing Marijuana Hits Hurdles in Albany,"The effort to regulate and tax adult-use cannabis in New York state has hit stumbling blocks amid disputes over revenue, who will have access to licenses and an intensifying counteroffensive by marijuana opponents.",20190321
4,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of March 22, 2019",20190321
5,IPOs,"Pinterest Steps Up IPO Plans, Aims to List Shares on NYSE in April",Pinterest has sped up the timing of its initial public offering as the image-search company looks to tap into a red-hot market for new issues.,20190321
6,Opinion,"‘Ain’t Too Proud: The Life and Times of The Temptations’ Review: Soulful Songs, Leaden Book",The jukebox show feels more like a concert with narration than a full-fledged musical.,20190321
7,CFO Journal,MoviePass Owner Names Interim Finance Chief,"MoviePass owner Helios & Matheson Analytics named Robert Damon its interim chief financial officer following the resignation of its previous CFO, which came after Helios said it would restate its financial results.",20190321
8,Asia,U.S. Tightens North Korea Sanctions After Failed Summit,The Trump administration took its first steps to tighten economic sanctions on North Korea since last month’s summit meeting in Hanoi by listing two Chinese shipping companies as sanctions violators.,20190321
9,CFO Journal,C.H. Robinson CFO Andrew Clarke to Leave,"A leadership shuffle at C.H. Robinson Worldwide Inc. continued Thursday, with the announced departure of the company’s chief financial officer.",20190321
10,Politics,"Critics Worry Trump’s Free Speech Order Could Limit Expression, Research","President Trump told colleges and universities they could lose funding if they don’t protect free speech, addressing a longstanding complaint of conservatives but sparking concerns the move could squelch expression instead.",20190321
11,Credit Markets,"Bond Yields, Bank Stocks Sink as Cautious Fed Worries Investors","Benchmark Treasury yields touched fresh 2019 intraday lows, a sign the Federal Reserve’s caution has boosted investors’ worries about the outlook for the global economy.",20190321
12,Transit,MTA Picks Consultant to Oversee L Train Tunnel Repair,"The Metropolitan Transportation Authority will ask its board to approve a $1.2 million contract next week for a consultant to oversee reconstruction work on the L train tunnel under the East River, according to an authority spokesman.",20190321
13,Schools,Forums Planned on Diversity Fix at Specialized Schools,"Saying Mayor Bill de Blasio’s proposal to diversify New York City’s specialized high schools was going nowhere, four state senators announced plans to host community forums to hear public input on the admissions system.",20190321
14,Review & Outlook,Trump and the College Censors,"He nails the problem, but federal coercion isn’t the solution.",20190321
15,Review & Outlook,Thailand’s Dictator-Democrats,A tainted electoral process risks more political discord.,20190321
16,Review & Outlook,The SEC Sideswipes VW,The agency shoots the wounded with a dubious enforcement theory.,20190321
17,Review & Outlook,A European Rebuke for Orban,The Continent’s center-right finally stands up to Hungary’s autocrat.,20190321
18,Review & Outlook,Israel’s Golan Heights,U.S. recognition of Israeli sovereignty sees the Middle East as it is.,20190321
