,section,headline,summary,date
0,Slideshow,Photos: Second Democratic Presidential Debate,Democratic presidential hopefuls sparred on stage in the second debate of the 2020 election. Thursday’s session featured the second half of the 20 candidates who made the cut. Here are some photos from the event.,20190627
1,Business,Boeing 737 MAX Likely Grounded Until Late This Year,Boeing troubled 737 MAX fleet is expected to stay grounded until late this year as a result of the latest flight-control problem flagged by U.S. air-safety regulators.,20190627
2,Pro VC MA IPOs,A Second Act for RealReal’s CEO,"Julie Wainwright, who was chief executive of online pet supply retailer Pets.com, which closed months after joining the stock market in 2000, is back with another initial public offering.",20190627
3,U.S.,Lawsuit Alleges Government Mistreatment of Migrant Children,"Immigrant rights attorneys have filed suit against the Trump administration, claiming that the federal government is holding children in unhealthy and unsafe conditions along the Southwest border in violation of a settlement.",20190627
4,Culture,Yada Yada: ‘Seinfeld Experience’ to Come to Gramercy,"Some might say that New York City already is like a ‘Seinfeld’ episode come to life. But now, the city also will play host to an immersive exhibit that bills itself as a chance for fans to truly tap into the 1990s sitcom’s world.",20190627
5,Earnings,"Nike Posts Strong Sales, Plays Down Trade Risks","Nike posted higher sales in the latest quarter, boosted by strong demand in both the U.S. and China, and executives said the trade dispute between the two countries hasn’t hurt the sneaker giant’s business.",20190627
6,Pro VC MA IPOs,Biotech Companies Soar in Stock Market Debuts,Investors betting on the growth prospects of life-sciences startups sent the shares of three biotechnology companies soaring in their stock market debuts.,20190627
7,Risk & Compliance Journal,U.S. Charges Former and Current Venezuelan Electricity Officials,"The U.S. government stepped up pressure on Venezuelan President Nicolás Maduro on Thursday, blacklisting two individuals with ties to his regime and charging them with corruption.",20190627
8,Opinion,The Versailles Treaty Gets a Bum Rap,"The Great War’s horrors, spiritual emptiness and a pack of lies made another world war inevitable.",20190627
9,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of June 28, 2019",20190627
10,Potomac Watch,Grim Lizzie,Warren’s odd brand of populism seeks to expand a corrupt system’s power.,20190627
11,Opinion,"Angela Davis, East Germany and Fullerton",Two exhibits send conflicting messages at a university library.,20190627
12,Opinion,"I Compete With Facebook, and It’s No Monopoly",Ignore the misguided calls for antitrust enforcement. Net neutrality is the way to keep social media free.,20190627
13,East Is East,The U.S. and India Stumble Toward a Trade War,"America has legitimate grievances, but both sides have a strategic interest in avoiding a serious conflict.",20190627
14,Houses of Worship,Religious Suppression North of the Border,American politicians shouldn’t be afraid to stand up for the faithful in Canada.,20190627
15,Opinion,‘Rockonomics’ Review: Making Money in the Music Biz,"With recording income in flux these days, performers now rely primarily on concert revenue. Ticket prices have risen accordingly.",20190627
16,Slideshow,A Sports Chief’s Wine Country Ranch,"This luxurious property was owned by Lamar Hunt, the late Kansas City Chiefs founder who is widely credited with coining the term ‘Superbowl’.",20190627
17,Opinion,Notable & Quotable: Chief Justice Roberts in,‘We have no commission to allocate political power and influence in the absence of a constitutional directive.’,20190627
18,Review & Outlook,The Contradictions of John Roberts,The Chief draws a road map for politicizing administrative law.,20190627
19,Review & Outlook,Wayfair’s Wayward Walkout,What’s the point of denying furniture for detained migrants?,20190627
20,Review & Outlook,The Constitutional Call on Gerrymanders,The Justices are wise to step away from policing partisan redistricting.,20190627
21,Television Review,‘The Last Czars’ Review: Deadly Delusions,Netflix’s series looks at the final days of the Romanovs and the hubris that contributed to their downfall.,20190627
22,Heard on the Street,No Time to Go Cold on Conagra,"Investors shouldn’t worry too much about Thursday’s stumble at Conagra, which is among the most innovative and cheaply valued U.S. food companies.",20190627
23,Business,Apple Design Chief Jony Ive to Depart,"Apple said its chief design officer, Jony Ive, will leave this year to form an independent design company, with Apple being one of its primary clients.",20190627
24,Crime,Weinstein Brings on New Lawyers for Sex-Crimes Trial,"Harvey Weinstein has hired two Chicago-based criminal defense attorneys to represent him in his coming Manhattan sex-crimes trial, court documents show, in the latest shake-up of the Hollywood producer’s legal team.",20190627
25,Autos Industry,Ford to Slash Jobs as Part of European Shake-Up,"Ford detailed plans to close factories in Europe and cut 12,000 jobs, or more than 20% of the company’s workforce there, an effort to focus on technologies that are reshaping the auto industry.",20190627
