,section,headline,summary,date
0,Politics,More House Democrats Back Impeachment Inquiry,The move to impeach President Trump gained momentum as more House Democrats called for an inquiry into reports that he repeatedly pressed Ukraine to investigate former Vice President Joe Biden and his son.,20190923
1,U.S.,U.S. Seeks to Send More Migrants to Mexico to Await Asylum Hearings,"Nearly all immigrants who apply for asylum as families will be sent to Mexico to wait for their claims to be decided, acting Homeland Security Secretary Kevin McAleenan said Monday.",20190923
2,Autos Industry,GM Furloughs More Workers as UAW Strike Continues,"A United Auto Workers strike at General Motors is likely headed into its ninth day, a work stoppage that has led to temporary layoffs for more than 3,000 GM employees in the U.S. and Canada who aren’t involved in the walkout.",20190923
3,Latin America,‘Rio Treaty’ Nations to Cooperate on Sanctions on Venezuela’s Maduro,"Western Hemisphere nations voted Monday to employ a regional treaty to impose sanctions against embattled Venezuelan leader Nicolás Maduro, accusing his regime of criminal activity including drug trafficking and money laundering.",20190923
4,World,Two Mortar Blasts Rock U.S. Embassy in Iraq,"Two mortars were fired into the Iraqi capital’s center where the U.S. Embassy is located, security officials said, an incident that comes amid heightened tensions in the region after the U.S. blamed Iran for attacks on Saudi Arabia’s oil facilities.",20190923
5,Markets,SoFi Pays Clients for Unexpected Tax Hit,Social Finance Inc. is paying money to customers for unexpected capital-gains taxes after the financial technology startup pulled money from Vanguard’s funds into its own ETFs.,20190923
6,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Sept. 24, 2019",20190923
7,Review & Outlook,Endangered Green Auto Workers,The striking union figures out that electric cars will cost jobs.,20190923
8,Business,Owner of Payroll Processor Charged With Committing $70 Million Fraud,Federal prosecutors have charged Michael Mann with bank fraud in the latest twist in a scheme they said inadvertently left thousands of employees of small businesses with missing paychecks.,20190923
9,Opinion,The Political Attack on Big Tech,"These companies won in the free market, and they can use their property as they choose.",20190923
10,Opinion,Protecting Unborn Children Is No ‘Cosmic Question’,"Despite Roe v. Wade, the courts have upheld many laws that mark conception as life’s clear beginning.",20190923
11,Opinion,Iraq Is Committed to Mideast Stability,We’re inviting our neighbors to convene in Baghdad and chart a map for a regional alliance.,20190923
12,Opinion,Red-Flag Laws Could Stop Suicides,Let mental-health professionals petition for the temporary removal of guns from their patients.,20190923
13,Bookshelf,‘The Will of the People’ Review: The Gentle Art of Breaking Away,"What made the American revolutionary experience so different from the cruel, bloody and often vindictive rebellions elsewhere?",20190923
14,Opinion,Trump Stands Up for Religious Freedom,He champions the issue at the U.N. more vigorously than any of his predecessors.,20190923
