,section,headline,summary,date
0,Politics,Sen. Elizabeth Warren Officially Enters 2020 Presidential Race,"Sen. Elizabeth Warren of Massachusetts has taken the final plunge into the 2020 Democratic presidential primary, announcing in her home state Saturday that she is running for president.",20190209
1,Overheard,Google Watching Its Cable Bills,"Google parent Alphabet has been substantially slashing capital expenditures for its Other Bets segment that includes Google Fiber, the internet giant’s stab at being a cable provider.",20190209
2,Culture,‘To Kill a Mockingbird’ Hits Broadway Box-Office Bonanza,"Since its first preview in November, the production based on the beloved Harper Lee novel has sold out every performance, grossing nearly $19 million.",20190209
3,Tech,"Fortnite-Marshmello Mashup Showcases New Avenues for Games, Music","The videogame “Fornite” for 10 minutes put away its guns and transported players to a live virtual performance by Marshmello, in a pop-culture mashup that spoke not only to the game’s popularity but to its potential as a stage for all kinds of entertainment.",20190209
4,Business,‘Black Panther’ and ‘A Star Is Born’ Lead Soundtrack Resurgence,"For the first time in nearly 20 years, a movie soundtrack is nominated for album of the year Grammy Award.",20190209
5,Schools,Gifted Programs in High-Poverty Districts Aim to Create Pipeline to Opportunity,"As debate swirls around a proposal to scrap the admissions test for some of New York City’s top public high schools, some have argued instead for more gifted classes at predominantly black and Hispanic elementary schools to nurture a pipeline of talent.",20190209
6,The Outlook,China’s Demographic Danger Grows as Births Fall Far Below Forecast,"The end of China’s draconian one-child policy has failed to bring an expected boom in births, adding yet another headwind to the country’s economy and compounding worries about its long-term growth potential.",20190209
7,U.S.,BB&T and SunTrust Merger Deals a Blow to Atlanta,SunTrust Banks is so intertwined with Atlanta’s history that its planned $28.2 billion merger with BB&T Corp. and the loss of its headquarters stunned leaders in the business community.,20190209
8,Exhibition Review,‘Frida Kahlo: Appearances Can Be Deceiving’ Review: Searching for the Artist,An exhibition at the Brooklyn Museum with more than 325 objects—from photographs to clothing to orthopedic corsets to lipsticks and eyebrow pencils—is more of a biographical than artistic journey.,20190209
9,Up Next,Colombian Drug Epic ‘Birds of Passage’ Takes Flight,"In “Birds of Passage,” a new film exploring the growth of Colombia’s drug trade in the 1960s and ’70s, the family at its center live by a code that wouldn’t seem out of place in “The Godfather.”",20190209
10,What's Your Workout?,His Gym Class Turns Into a Bollywood Musical,A New Yorker builds up a serious sweat dancing to the music of his youth in BollyX classes that incorporate the moves of the Indian films.,20190209
11,Pepper & Salt,Pepper...and Salt,Pepper...and Salt,20190209
12,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20190209
13,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20190209
14,Politics,Cory Booker Stumps in Iowa Seeking Position as Obama’s Heir,Sen. Cory Booker is betting the path to the 2020 Democratic presidential nomination runs through young people and African-Americans—the same groups that propelled Barack Obama’s campaign.,20190209
15,Asia,Feuding Monks Expose Bitter Buddhist Divisions in Myanmar,"The resurgence of a centuries-old conflict between rival Buddhist ethnicities is bitterly dividing the clergy, and with it Myanmar society—threatening efforts to end one of the bloodiest of the many ethnic conflicts that plague the country.",20190209
16,Credit Markets,Hedge Funds Bask in Puerto Rico Bond Deal,A small group of hedge funds are being rewarded for backing an $18 billion restructuring of Puerto Rico’s sales-tax debt that saddled other investors with losses.,20190209
17,Life & Style,"‘Nobody Likes Valentine’s Day Anymore.’ Retailers, Florists Cash In on ‘Galentine’s Day,’ a Ladies-Only Spin",Galentine’s—a celebration of female friendships sparked by an episode of ‘Parks and Recreation’—is hitting the mainstream this year as companies scramble to rejuvenate sales around Valentine’s Day.,20190209
18,World News,Royal Drama Stuns Thais Accustomed to Image of Serenity,"The king’s oldest sister announced her candidacy to be prime minister in elections next month, only for the monarch himself to dismiss her move as unconstitutional and inappropriate.",20190209
19,Keywords,This Thriving City—and Many Others—Could Soon Be Disrupted by Robots,"When the machines come for our jobs, they’ll go to places like Lakeland, Fla., first, our columnist says.",20190209
20,Tech,"The Internet, Divided Between the U.S. and China, Has Become a Battleground.","As China and the West race for 5G dominance, two digital powers with very different approaches to technology are staking out their corners. Some Silicon Valley executives worry the divergence risks giving Chinese companies an advantage in new technologies.",20190209
