,section,headline,summary,date
0,Asia,North Korea Fires Missiles After U.S.-South Korea Military Exercise Ends,"North Korea fired two short-range ballistic missiles off the country’s east coast, Seoul officials said, as the Kim regime continues testing weapons despite telling President Trump the provocations would stop.",20190823
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 24-25, 2019",20190823
2,U.S.,Trump Administration Argues Law Doesn’t Protect Gays From Workplace Bias,The Trump administration on Friday urged the Supreme Court to rule that a longstanding federal civil-rights law prohibiting sex discrimination doesn’t protect gay people in the workplace.,20190823
3,Business,Nissan and Carlos Ghosn Spar Over Yacht,"A 120-foot yacht has become the latest bone of contention between Japanese auto maker Nissan Motor Co. and its former chairman, Carlos Ghosn.",20190823
4,Stocks,"Target, Facebook, Ford: Stocks That Defined the Week",Here are stocks whose moves shaped the week in business news,20190823
5,Latin America,Brazil’s Leader Faces Pressure Over Amazon Fires,"Western leaders assailed Brazil’s president over his stewardship of the Amazon rain forest, casting doubt on the future of a landmark trade deal between the European Union and South American nations.",20190823
6,Review & Outlook,Just Another Manic Friday,Trump and Xi see who can take the most trade pain. Everyone loses.,20190823
7,U.S.,Illinois Death Could Be First Linked to Vaping,"An Illinois adult who developed a respiratory illness after using an electronic cigarette has died, as more cases surfaced nationally of serious lung problems after vaping.",20190823
8,Review & Outlook,David Koch,The free-market businessman lived up to his convictions.,20190823
9,Review & Outlook,The IMF Needs an Upgrade,George Osborne or Mark Carney could be helpful in a global downturn.,20190823
10,India,India Leaves Risky Political Vacuum in Kashmir,India’s decision to sideline Kashmiri political leaders as it enforces a military lockdown has left many locals wondering how their Muslim-majority state will mesh with an increasingly Hindu-dominant India.,20190823
11,Tech,Google Curbs Political Debate by Employees,"Google tightened its guidelines on how employees communicate about politics and topics not related to work, in a major shift for a company that has long prided itself on open debate.",20190823
12,Tech,Qualcomm Taps Second Interim CFO This Year,Qualcomm Inc. said Friday its interim finance chief David Wise is retiring.,20190823
13,Best of the Web,Obama Still Can’t Build That,"Bureaucrats, community organizers strike back against former President’s plan to develop historic park.",20190823
