,section,headline,summary,date
0,U.S.,California Governor Joins Those Wanting to Ban Flavored E-Cigarettes,California Gov. Gavin Newsom said he would sign a bill banning flavored e-cigarettes if the state legislature sent one his way.,20190916
1,Tech,Antitrust Enforcers Signal Discord Over Probes of Big Tech,Turf battles between the federal government’s two antitrust enforcers are revving up as both assert authority to investigate whether big technology companies are engaging in anticompetitive behavior.,20190916
2,Election 2020,Warren Pitches Attack on Corruption,"Sen. Elizabeth Warren released an anticorruption proposal that builds on legislation that she announced last year, adding lobbying restrictions.",20190916
3,Media & Marketing,‘SNL’ Fires New Cast Member After Slurs Surface Online,"“Saturday Night Live” on Monday fired a new cast member slated to start on the NBC show in its fall season, following days of controversy over his use of racial and homophobic slurs.",20190916
4,Treasurys,Inflation Bonds Lead Gains in U.S. Government Debt,"U.S. government bonds that offer investors protection against inflation rallied Monday, powered by concerns that a surge in oil prices would raise consumer prices after an attack on the heart of Saudi Arabia’s oil industry.",20190916
5,Corrections,CorrectionsAmplifications,"CorrectionsAmplifications for the edition of Sept. 17, 2019",20190916
6,Business,Corning Cuts Sales Forecast as Demand Slows,"Specialty glassmaker Corning Inc. lowered its sales and volume expectations for materials found in TV sets and optical-communication cables, citing weaker demand from manufacturers and carriers.",20190916
7,U.S.,House Panel to Probe Chao Over Possible Conflicts of Interest,The House Oversight and Reform Committee has requested documents from Elaine Chao for an inquiry into whether she has used her role as head of the Transportation Department to benefit her family.,20190916
8,Politics,Trump Moves Ahead With U.S.-Japan Trade Pact That Eases Some Tariffs,President Trump notified Congress on Monday that the U.S. and Japan were prepared to enter a limited agreement that would lower some tariffs and set terms of digital trade.,20190916
9,Bookshelf,‘Permanent Record’ Review: A Hero in His Own Mind,The leaker of hundreds of thousands of computer files—revealing military and intelligence secrets—tells his story.,20190916
10,Review & Outlook,The Assault on the Supreme Court,The revival of smears against Kavanaugh is part of a campaign.,20190916
11,Review & Outlook,Paul Ingrassia,A longtime Journal editor and chronicler of the auto industry.,20190916
12,Review & Outlook,No Peace in Our Time in Colombia,Key FARC drug smugglers renew the guerrilla war.,20190916
13,Culture,"Broadway Sees Box Office Magic in Comedians, Rock Stars, Illusionists","Concert stars, comedians and other nontheatrical artists are finding their way to the Great White Way. And audiences are coming to their shows in respectable numbers.",20190916
14,Global View,China and Trump Are Making Japan Nervous,Tokyo is committed to the Pacific alliance. Can Washington get its act together?,20190916
15,Opinion,Israel’s Election Is Full of Wild Cards,The result could help bridge the religious-secular divide. Or it could end the Netanyahu era.,20190916
16,Opinion,Hell Without a Handbasket,Dear women under 30: Where have your purses gone?,20190916
17,Opinion,What Ever Happened to ‘We the People’?,There’s more to the U.S. Constitution than its amendments. Give the preamble some respect.,20190916
18,Opinion,The Fed’s Mandate Is Up to Congress and the President,"Lawmakers in the past have broadened the central bank’s goals, directing it to boost U.S. competitiveness.",20190916
19,Latin America,Spain Frees Ex-Venezuela Spy Chief Wanted by U.S. on Drug Charges,"Spain’s National Court ordered Venezuela’s former top spy released from jail, rejecting a U.S. extradition request seeking the former official on longstanding charges that he had conspired to flood the U.S. with cocaine.",20190916
20,Schools,"New York City Department of Education Botched Bus-Tracking System, Report Says",A city watchdog agency said the New York City Department of Education bungled a system to track school buses for disabled children.,20190916
21,Business,SeaWorld Entertainment CEO Resigns After Seven Months,"SeaWorld Entertainment Inc. said Chief Executive Gustavo Antorcha is leaving the company, seven months after taking the helm.",20190916
22,World,"OPEC, Russia to Hold Off Pumping More Oil After Attacks in Saudi Arabia","OPEC and Russia are so far holding off pumping more oil to fill potential gaps in global supplies after an attack in Saudi Arabia over the weekend led to a major crude disruption, officials said.",20190916
23,Autos Industry,UAW Strike Could Cost GM $100 Million a Day,"With no vehicles being built, the walkout involving roughly 46,000 full-time workers could dent GM’s profit by $50 million to $100 million daily, analysts say.",20190916
24,Europe,Former Italian Prime Minister Matteo Renzi to Unveil New Party,"Italy’s new government suffered its first setback, as the country’s center-left party split in two, complicating life for an already unwieldy governing coalition.",20190916
25,Politics,Connecticut Governor Ned Lamont Plans to End Religious Exemption For Vaccinations,"Connecticut is one of 31 states that have had reported measles cases this year, and now Gov. Ned Lamont wants legislation to require minors to be vaccinated, with few exceptions.",20190916
26,Pro Bankruptcy Bankruptcy,Purdue Looks to Extend Bankruptcy Shield to Sackler Family,"OxyContin maker Purdue Pharma’s bankruptcy filing sets up a showdown with law-enforcement officials over the role of the Sackler family, the drug company’s owners.",20190916
27,Middle East,Islamic State Releases Purported Audio Message From Leader,"Islamic State leader Abu Bakr al-Baghdadi ordered his followers to redouble their efforts to further the extremist group’s cause, in an audio message apparently aimed at raising morale after it lost control over its self-proclaimed caliphate in parts of Syria and Iraq earlier this year.",20190916
28,Pro VC VC Funds,Aspect Ventures’ Partners Break Up Firm,"The founders of Aspect Ventures, a prominent female-led venture-capital firm, are parting ways to launch separate firms.",20190916
