,section,headline,summary,date
0,Politics,Lawmakers Question Deal Behind Soldier's Release,The release of U.S. Army Sgt. Bowe Bergdahl after nearly five years in Taliban captivity raises cheers as well as criticism on Capitol Hill about how his freedom was brokered.,20140531
1,Al's Emporium,Big Brother Has Been Privatized,"Private data brokers know too much about you, says Al Lewis. They label people for marketing purposes, but it's easy to see how data could be used for other, less-benign purposes.",20140531
2,Sunday Journal,What? Us Worry? Here's What the  Numbers Say,"With stock indexes at record highs, we try to quantify investor fears.",20140531
3,Politics,Obama Says Years of Work Behind Soldier's Release,President Obama said his administration had worked for several years to achieve the goal of bringing home a U.S. soldier who had been held in Afghanistan.,20140531
4,Photos,Prisoner Exchange Releases U.S. Soldier Bowe Bergdahl,Taliban militants in Afghanistan on Saturday handed over Army Sgt. Bowe Bergdahl to U.S. Special Operations Forces in exchange for the release of five Afghan Taliban prisoners at the Guantanamo Bay prison.,20140531
5,World News,Pirate Bay Spokesman Arrested,"Peter Sunde, one of key persons behind the infamous file-sharing site Pirate Bay, was arrested by police in Sweden on Saturday.",20140531
6,Markets,OGP Bondholders Sue Deutsche Bank,A group of minority bondholders of Brazilian businessman Eike Batista's oil company filed a suit Friday against Deutsche Bank as the trustee for $3.6 billion in bonds issued by the firm.,20140531
7,U.S.,Phil Mickelson: 'I've Done Nothing Wrong',"Golfer Phil Mickelson said he has done ""absolutely nothing wrong,"" making his first public comments about a federal insider-trading investigation involving him, Las Vegas sports gambler William ""Billy"" Walters and Wall Street activist investor Carl Icahn.",20140531
8,Middle East,Prisoner Exchange Revives Hopes for Afghan Peace Talks,"A deal to free U.S. Army Sgt. Bowe Bergdahl in exchange for five detainees at the Guantanamo Bay prison could revive efforts to broker peace talks between the Taliban and the Afghan government, officials in Kabul said.",20140531
9,U.S.,Released Soldier's Supporters Plan Celebration,"The hometown of Army Sgt. Bowe Bergdahl has become an annual rallying point for prisoner-of-war activists, who plan to turn this year's previously planned event into a celebration now that America's only POW in Afghanistan has been released.",20140531
10,Photos,Turkey Anniversary Protests Turn Violent,Police used tear gas and water cannon on Saturday to push back crowds of protesters who defied a warning by Turkey's prime minister and gathered in Istanbul and Ankara on the anniversary of last year's nationwide antigovernment demonstrations.,20140531
11,U.S.,The News Quiz: May 25 - 31,The news quiz this week includes the extent of obesity and where tigers are all the rage. Test your knowledge of the week's events,20140531
12,Europe,Spain Plans $8.6 Billion Stimulus,Spanish Prime Minister Mariano Rajoy is planning to launch an economic stimulus package in a bid to keep sky-high unemployment and the risk of deflation from derailing the country's recovery.,20140531
13,World News NoCo,Junta Looks at Thai State Companies,"Thailand's junta gave heads of the largest state enterprises, many of them affiliated with the ousted civilian government, a two-day deadline to submit a review of their operations and invited them to resign if they wished.",20140531
14,Asia,Eight Indicted for Crash Near Tiananmen Square,The men were charged in northwestern China in connection with a fiery vehicle crash last year near Beijing's Tiananmen Square that killed five people—the first in a string of attacks that put scrutiny on a largely Muslim ethnic minority.,20140531
15,World News,"China on Wrong Path, Warns U.S. Commander","China needs to change its approach to regional disputes, said Adm. Samuel Locklear, commander of the U.S. Pacific Command.",20140531
16,World News,"U.S. Making 'Important' Mistakes, Chinese General Says","If the U.S. treats China as an enemy, that is what it will get, said Gen. Zhu Chenghu, a professor at China's National Defense University.",20140531
17,General News,Australia Pressures Thai Generals Over Coup,Australia has imposed travel restrictions on senior Thai generals and suspended some military cooperation with the Southeast Asian nation in response to a coup d'état.,20140531
18,N.Y. Mets,Mets Fall to Phils in 14 Futile Innings,"For five hours, 23 minutes, the Mets and Phillies traded inept swings and missed opportunities—and finally a dropped fly ball turned out to be the difference as the Phils won in 14, 6-5.",20140531
19,World News,Asia-Pacific Defense Ministers Voice Dismay Over China,"At an international security summit in Singapore, top defense officials from Australia and Vietnam joined the U.S. and Japan in criticizing China's efforts to pursue territorial claims..",20140531
20,World News NoCo,Thai General Maps Democracy Plan,"Gen. Prayuth proposed a reconciliation period before a general election, while economic agencies proposed a budget meant to relieve worries about delays in state spending.",20140531
21,Whats News World Wide,What's News: World-Wide,What's News: World-Wide,20140531
22,Whats News Business Finance,What's News: Business & Finance,What's News: Business & Finance,20140531
23,Politics,Taliban Releases U.S. Soldier Held Captive for Five Years,"The Taliban freed U.S. Army Sgt. Bowe Bergdahl, taken hostage in 2009, to U.S. Special Operations Forces in Afghanistan, in exchange for the transfer to Qatar of five Taliban prisoners at Guantanamo Bay.",20140531
24,Asia,"U.S., Asian Military Raise Criticism of China","At a conference in Singapore, U.S. Defense Secretary Chuck Hagel accused China of undertaking ""destabilizing unilateral actions"" in the South China Sea; other regional defense heads followed suit.",20140531
