,section,headline,summary,date
0,U.S.,"U.S.-Mexico Tomato Deal Could Force Retailers, Importers to Play Ketchup",Retailers and importers warn a new deal with Mexican tomato growers could lead to more expensive and lower-quality tomatoes at the supermarket.,20190919
1,U.S.,Trump Administration Resumes Deportation Relief for Immigrants With Serious Illnesses,"The Department of Homeland Security will once more consider requests from unauthorized immigrants to temporarily stay in the country, typically to receive lifesaving medical treatment, after facing fierce criticism for announcing that it would no longer accept such appeals.",20190919
2,U.S.,Rain From Tropical Storm Inundates Parts of Texas,"Flooding hit Southeast Texas, shutting down some roads and the airport in Houston and forcing rescuers to evacuate people around Beaumont, 80 miles to the east.",20190919
3,U.S.,Democratic Donor Charged in Fatal Overdose,"Ed Buck, a prominent Los Angeles donor to the Democratic Party, is facing a federal charge related to one of two fatal drug overdoses in his apartment since 2017, according to prosecutors.",20190919
4,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Sept. 20, 2019",20190919
5,Business,Los Angeles Dodgers Add Two Entrepreneurs to Ownership Team,"The Los Angeles Dodgers added Alan Smolinisky and Robert Plummer to the team’s ownership group, whose members include financial-management executive Mark Walter and basketball legend Magic Johnson, people familiar with the matter said.",20190919
6,Tech,"Zuckerberg Meets With Trump, Faces Tough Questions from Senators","With his company under a regulatory spotlight, Facebook’s Mark Zuckerberg scored a meeting at the White House Thursday—but faced a chillier reception from lawmakers on Capitol Hill.",20190919
7,Pro Bankruptcy Bankruptcy,PG&E Bondholders Ally With Fire Victims to Offer New Bankruptcy Plan,"Court papers filed by a group of PG&E bondholders, including Elliott Management and by the official committee representing wildfire victims, asked for the green light to put a chapter 11 plan on the table that would compete with the company’s own restructuring framework.",20190919
8,IPOs,Datadog Shares Soar as Investors Bet on Cloud-Based Software,"Shares of Datadog jumped as they made their debut in the public markets, reflecting robust investor demand for companies tied to cloud-based technologies.",20190919
9,Autos Industry,"As GM Strike Stretches On, Supply Chain Starts to Suffer","Companies that supply parts to General Motors Co. are being forced to idle plants and lay off workers, as the national strike called by the United Auto Workers completes its fourth day.",20190919
10,Politics,Trump Sues to Block Latest Bid for Tax Returns,"President Trump filed a lawsuit to block New York prosecutors’ subpoena for his tax returns, the latest salvo in a continuing battle over the disclosure of the president’s financial information.",20190919
11,Education,"Education Department Orders Duke, UNC to Revamp Mideast Program","The Education Department ordered Duke University and the University of North Carolina at Chapel Hill to overhaul their joint Middle Eastern studies program, saying it reflected anti-Israel bias.",20190919
12,Politics,Firms Tied to De Blasio’s Closed Nonprofit Agree to Pay Penalties,Three companies reached a settlement with the state’s ethics commission as part of a long-running probe.,20190919
13,Latin America,U.S. Moves to Expel Cuban Diplomats From U.N. Posts,"The Trump administration moved to expel a pair of Cuban diplomats from their posts at the country’s mission to the United Nations, alleging they attempted to conduct “influence operations” against the U.S.",20190919
14,Pro PE Exits,Ping Identity Listing Marks IPO Milestone for Vista,"Ping, which made its debut on the New York Stock Exchange Thursday, is the first Vista portfolio company to go public since the firm’s launch in 2000",20190919
15,Opinion,How Chicago Tackled the Opioid Crisis,"Cities and states can mitigate public-health risks, but they need more help from Washington.",20190919
16,Opinion,2001 ‘Arabian Nights’ May Sink Trudeau,"A month from the election, a ‘brownface’ controversy erupts in Canada.",20190919
17,East is East,Howdy Modi and Goodbye Growth,"He’s held four U.S. rallies in five years, but still doesn’t seem to grasp how freedom feeds prosperity.",20190919
18,Opinion,Auto Workers Are Free From UAW,"The union is on strike, but right-to-work laws, along with a corruption scandal, have it running on empty.",20190919
19,Opinion,"The Brief Splendor of Autumn, and of Keats",The poet wrote his masterworks at age 23. He died at 25.,20190919
20,Bookshelf,‘Our Great Purpose’ Review: What the Invisible Hand Can’t Grasp,Virtues like self-command and benevolence characterize Adam Smith’s outlook better than unfettered trade or the acquisition of wealth.,20190919
21,Houses of Worship,When a Mob Descended on Mass,A Facebook-driven movement to revive churches in America’s Midwestern cities.,20190919
22,Potomac Watch,Mr. Horowitz Speaks,Never mind Nadler’s impeachment circus. The real action was at a Wednesday hearing.,20190919
23,Crime,"NYPD Officer, Who Was Bodyguard for El Chapo’s Wife, Arrested",A New York Police Department officer who worked as a bodyguard for the wife of Mexican drug lord Joaquín “El Chapo” Guzmán Loera was arrested in Queens for allegedly transporting cocaine.,20190919
24,Middle East,Pentagon Weighs Sending More Military Assets to Mideast,"The Pentagon is considering sending additional antimissile batteries, another squadron of jet fighters and added surveillance capabilities to the Middle East to shore up the military’s regional presence in the wake of last weekend’s attack on Saudi Arabia’s petroleum industry.",20190919
25,Business,KeyCorp CEO Beth Mooney to Retire in May,"KeyCorp. Chief Executive and Chairman Beth Mooney is retiring from the regional lender in May and will be replaced by the head of Key’s retail bank, Chris Gorman in both roles.",20190919
26,U.S. Economy,Fed Will Weigh Resuming Balance Sheet Growth at October Meeting,The central bank will study whether to increase its holdings of Treasury securities carefully before approving any action at its Oct. 29-30 meeting.,20190919
27,U.S.,"Wolverines, Anacondas, Raccoons Join New York’s ‘Dangerous Animals’ List","The New York state Department of Environmental Conservation released proposed regulations that would expand the state’s list of ""dangerous animals.”",20190919
28,Canada,Trudeau Apologizes Again as Another Blackface Image Emerges,"Canadian Prime Minister Justin Trudeau tried to contain the fallout from a growing firestorm after images emerged of him wearing blackface and brownface, damaging his reputation as a progressive champion of diversity amid a tough bid for re-election.",20190919
29,Business,"Amazon to Add 100,000 Electric Vehicles as Part of Climate Pledge","Amazon.com plans to buy 100,000 electric delivery vehicles as it seeks to reduce its carbon emissions in the face of criticism of its environmental impact.",20190919
30,Health Policy,Pelosi Wants Government to Negotiate Prices of Costliest Drugs,House Speaker Nancy Pelosi is calling for the federal government to negotiate prices for many of the most costly drugs in Medicare and the private market.,20190919
31,Tri-State Area,New York Judge Fines Landlord for Threatening to Call ICE on Tenant,Lawyers for the city’s human-rights commission said they believe the Queens case is first in the U.S. where an individual was penalized for threatening to call immigration authorities.,20190919
32,Culture,Milled-to-Order Rice Has Arrived in New York,New Yorkers may need little in the way of introduction to sushi or other Japanese fare. But a local business now aims to bring newfound attention to what is arguably the building block of the cuisine: rice.,20190919
33,Environment,Bird Populations Plunge in North America,"North American’s bird population has dropped by about 3 billion since 1970, says new study, a grim indicator of environmental health",20190919
34,Review & Outlook,The Union and Lawyer State,"California’s agenda: fewer charters, fewer gig workers, more lawsuits.",20190919
35,Review & Outlook,"Thank You, Big Business",The rich help pay medical-school tuition for those who need it.,20190919
36,Review & Outlook,Administrative State Under Judicial Fire,Appeals courts brawl over agency power. Will the Justices intervene?,20190919
37,Best of the Web,Is Andrew Yang Eligible to Appear on ‘SNL’?,The forgiving overachiever may qualify for more debates but not comedy bookings.,20190919
38,U.S.,Insurance Executive Seeks Dismissal of Bribe Charges,Indicted insurance executive Greg Lindberg asked a federal judge to dismiss charges that he tried to bribe North Carolina’s insurance commissioner.,20190919
39,Middle East,Israel’s Arab Voters Helped Deal Netanyahu an Electoral Setback,"The boost in turnout illustrates how Arab Israelis—a fifth of the country—are grappling with their place in Israeli society and politics, with a more-educated, connected generation demanding more from their leaders and a greater say in the country’s affairs.",20190919
40,MoneyBeat,Transports Keep Flashing Warning Signals Even as Stocks Flirt With Records,FedEx has offered the latest signal that a turning point is coming in the business cycle.,20190919
41,Business,Colt Defense to Stop Producing AR-15 Rifles for Civilians,"Gun maker Colt Defense LLC said it would stop producing semiautomatic rifles for civilians, citing a glut in the market.",20190919
42,Opinion,California Calls a Foul on the Mighty NCAA,"Since college athletes are treated exactly like professional ballplayers, it is only fair that they receive fair compensation as participants in the businesses they work for.",20190919
