,section,headline,summary,date
0,China,Hong Kong Protesters Square Off With Police,"Violence between protesters and police spread across five districts late Saturday, with several police stations besieged and hundreds of residents pouring on to the streets to drive riot police from their neighborhood.",20190803
1,Latin America,Honduran President Is Accused of Drug Conspiracy,U.S. prosecutors accused Honduran President Juan Orlando Hernández of conspiring with his brother and other top politicians to protect drug traffickers.,20190803
2,Culture,‘Moulin Rouge!’ Broadway Tickets Go for Aristocrat Prices,"Broadway has a new wallet-busting smash: “Moulin Rouge! The Musical” is charging nearly $500 for premium seats, putting it second only to “Hamilton” among Broadway productions.",20190803
3,Health Policy,White House Weighs September Rollout of Health Plan,The Trump administration is considering releasing its long-promised health-care plan in September as part of a campaign strategy to offer an alternative to plans of Democratic candidates.,20190803
4,Markets,Capital One Hack Puts Low-Profile CEO in Spotlight,"Capital One is under scrutiny after a hacker exposed the personal information of some 106 million people, raising questions about the technology CEO Richard Fairbank has promoted.",20190803
5,U.S.,States Battle Treasury Over Billions in Unclaimed Savings Bonds,"States and the U.S. Treasury are in a tug of war over what to do with $25 billion in matured, unclaimed U.S. savings bonds, many of which date to WWII.",20190803
6,Markets,Berkshire Posts Rising Profit and Cash Pile,"Warren Buffett’s Berkshire Hathaway said second-quarter earnings rose due to unrealized investment gains, while the company’s cash pile grew to a record $122 billion.",20190803
7,New York,New York City to Start Cleanup of Public Cemetery,"Next month, New York City will begin cleaning up unearthed human remains and restoring the damaged sea wall along the shoreline of Hart Island, which is one of the largest public cemeteries in the country.",20190803
8,U.S.,Scientists Search for Best Way to Restore Oysters in Chesapeake Bay,"The number of oysters in the Chesapeake Bay has declined by half over the past 10 years, prompting scientists to look for new ways to restore the population.",20190803
9,Business Education,"M.B.A. Students Have Billions in Federal Loans, Data Show","Department of Education figures show that roughly 92,800 people who took out federal student loans and graduated with a master’s degree in business administration in 2016 and 2017 together had about $3.7 billion in such loans.",20190803
10,Exhibition Review,‘Pierre Cardin: Future Fashion’ Review: A Cosmic Couture Visionary,"A Brooklyn Museum exhibition highlights the career of the French designer, now 97, who shook the fashion world with his passion for ready-to-wear clothing and outré sci-fi aesthetics.",20190803
11,Politics,Why Trump Has Deported Fewer Immigrants Than Obama,President Trump is struggling to crank up his promised deportations in part because of legal challenges to President Obama’s aggressive efforts and the scrapping of a program that allowed jailed unauthorized immigrants to be quickly identified.,20190803
12,CFO Journal,Justice Department Probes Bubble Wrap Maker’s Auditor Selection Process,Sealed Air Corp. said in a regulatory filing Friday it received a grand jury subpoena seeking information related to the firing of its finance chief and the selection process of its independent audit firm beginning in fiscal year 2015.,20190803
13,Pepper & Salt,Pepper...and Salt,Pepper...and Salt,20190803
14,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20190803
15,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20190803
16,Russia,U.S. Levies New Sanctions Against Russia for U.K. Spy Poisoning,"The Trump administration is set to impose new sanctions on Russia for using a banned chemical weapon in an attempted assassination of a former double agent on British soil last year, a senior administration official said.",20190803
17,Keywords,When Battlefield Surveillance Comes to Your Town,"All-seeing 24/7 video surveillance technology, first developed for use in war, is now affordable enough to be used domestically to fight crime and terrorism. Some lawmakers are wary.",20190803
18,Business,Everyone Hates Customer Service. This Is Why.,"Technology lets companies see how badly they can treat consumers, right up until the moment they bolt. They track how long people will wait, how many ads they will tolerate and their tone of voice. “There is more data available on just how disgruntled someone can be.”",20190803
19,ESSAY,The Ecstatic Chaos of Woodstock,"Fifty years later, the music festival remains a symbol of the 1960s’ hope and squalor.",20190803
