,section,headline,summary,date
21,Bookshelf,‘The Age of Surveillance Capitalism’ Review: The New Big Brother,Tech companies have shown themselves to be increasingly cavalier with our personal data. Are we handing over too much information? Frank Rose reviews “The Age of Surveillance Capitalism” by Shoshana Zuboff.,20190114
22,Opinion,L.A. Schools Have a Math Problem,"By going on strike, the teachers union makes it even harder to increase wages and staffing.",20190114
23,Opinion,Russia’s Future Is Rapped in an Enigma,Musicians have helped spur an antiestablishment moment that could loosen Putin’s grip on the culture.,20190114
24,Business,NBCUniversal to Offer Streaming,"The Comcast unit said the ad-supported streaming video service will be free for pay-TV subscribers, adding to a plethora of coming options for consumers.",20190114
25,Opinion,Debt Denial Is a Threat to America,"‘Modern monetary theory’ rests on dangerous, false premises. The U.S. won’t grow its way out of the red.",20190114
26,Opinion,What Barr Knows About Firing an FBI Head,"He helped bring about the dismissal of William Sessions, the only director before Comey to be sacked.",20190114
27,Artificial Intelligence,Stitch Fix Uses Machine Learning to Augment the Human Touch,"Figuring out how people want their clothing to fit, or if a particular shirt matches their personal sense of style, is tricky, regardless of whether it is done by a human or a bot. It turns out, however, that for publicly traded online shopping and styling service Stitch Fix Inc., pairing the two is helping drive better outcomes.",20190114
28,Notable & Quotable,Notable & Quotable: The Knights of Columbus,"‘No American should be asked to renounce his or her faith or membership in a faith-based, service organization in order to hold public office.’",20190114
29,U.S.,Man Charged in Kidnapping Had Only Seen Girl Once Before Abduction,The Wisconsin man charged with kidnapping a 13-year-old girl and murdering her parents had only seen the girl once before abducting her and holding her for nearly three months under his bed.,20190114
30,U.S. Economy,"Big Wage Gains Are Unlikely, San Francisco Fed Says","Fed officials say the jobless rate, now near 4%, should fall even further this year, but bank economists haven’t seen the salary increases they expected.",20190114
31,Politics,Ivanka Trump to Help Select Nominee for World Bank President,"Ivanka Trump, President Trump’s daughter and senior White House adviser, will help Treasury Secretary Steven Mnuchin and acting chief of staff Mick Mulvaney lead the process of selecting the next World Bank president.",20190114
32,U.K.,Brexit Turns U.K. Parliament on Its Head,"These are unusual days for Britain’s Parliament. In normal times, the body is under the thumb of the prime minister of the day, who commands a majority of mostly disciplined lawmakers. But Brexit has changed all that.",20190114
33,Crime,Weinstein and His Lawyer Are Moving Toward Possible Split,"Hollywood producer Harvey Weinstein and his defense attorney, Benjamin Brafman, are considering parting ways, according to people familiar with the matter.",20190114
34,Politics,House Democrats Plan Bills Aimed at Ending Shutdown,"House Democrats this week plan to vote on two bills aimed at reopening the government, as President Trump again called on them to end the partial shutdown by supporting his request for a wall along the southern border.",20190114
35,Markets,PG&E Bond Trading Suggests Some Investors Fear Losses,Trading in PG&E securities signals that Wall Street believes there is a significant likelihood that the company’s planned bankruptcy could wipe out its shares while inflicting losses on bondholders.,20190114
36,Commodities,Natural Gas Jumps By Most Since November on Cold Weather,Natural gas prices notched their biggest one-day gain in two months Monday after weather reports forecast much colder weather that could lift heating demand.,20190114
37,Foreign Exchange,Dollar Weakens Slightly on New China Worries,The dollar edged lower Monday as concerns about China’s economy lifted the Japanese yen and other haven currencies.,20190114
38,Markets,All Eyes on Corporate Guidance After Weak Economic Data,The string of negative reports is heightening worries that weaker economies around the world will dent demand for U.S. goods and services.,20190114
39,U.S. Markets,Stocks Slip on Signs of Slowing Growth,U.S. stocks fell after worse-than-expected Chinese economic data added to mounting signs of slowing economic growth around the world.,20190114
40,Art Review,"‘Dawoud Bey: Night Coming Tenderly, Black’ Review: Out of Darkness",Dawoud Bey’s large-scale photographs dive into art and literary history while trying to re-create the experience of slaves fleeing on the Underground Railroad.,20190114
41,Credit Markets,U.S. Government Bonds Mixed,U.S. government bonds finished mixed following the release of soft economic data out of China and the eurozone.,20190114
42,Crime,Suit Says Airbnb Used in $20 Million Illegal Hotel Scheme,"A Manhattan residential brokerage was the hub of an illegal short-term rental scheme—primarily using listings on Airbnb—that earned more than $20 million over three years, according to a lawsuit by New York City officials.",20190114
43,Pro PE Deals,PeakEquity Leads $30 Million Investment in CareerArc,"Founded in 2009 with offices in Burbank, Calif., and Marlborough, Mass., CareerArc is a human-resources technology company.",20190114
44,Tech,Autonomous Vehicle Startup Zoox Picks Intel Executive as New CEO,"Zoox has named veteran Intel executive Aicha Evans its new CEO, recruiting a seasoned manager to replace its ousted founder as the startup attempts to reinvent the car.",20190114
45,Politics,The Wall Funding Deals Trump Rejected,"President Trump says he’s ready to negotiate over funding for a border wall. Here are three deals he has already rejected, some of which provided funding for a wall but which he said didn't do enough to curb legal immigration.",20190114
46,Opinion,Would Drug Price Controls Kill Innovation?,Affordability doesn’t need to come at the expense of innovation.,20190114
47,Dance Review,Fleet-Footed Cultural Ambassadors,A trio of Havana-based dance troupes take the stage at the Joyce Theater’s Cuba Festival.,20190114
48,Opinion,Most Floridians Support Felon Voting Rights,It is important for reintegration into society for former felons to begin to participate in the normal responsibilities of citizenship.,20190114
49,Opinion,"Compassion, Teens and Gender Dysphoria",Transgender teens have higher rates of depression and anxiety. Having to pretend to be someone you are not is extremely stressful.,20190114
50,Tri-State Area,New Jersey Attorney General to Investigate State’s Corporate Tax Credits,New Jersey Attorney General Gurbir Grewal said Monday his office will investigate whether any laws were broken during the state’s distribution of corporate tax incentives.,20190114
51,U.S.,"FAA Proposes More Drone Operations at Night, Over Crowds",Federal air-safety regulators for the first time proposed allowing small drones to routinely fly over crowds of people and at night.,20190114
52,Markets,"Conditions Ripe for Deals Among Financial Advisers, Report Says","The financial-advisory sector had its busiest deal-making year in 2018, according to a new report from TD Ameritrade Institutional’s FA Insight.",20190114
53,Logistics Report,Alibaba Confident in China Sales Despite ‘Troubling Headwinds’,"“This is a market that requires patience,” Alibaba President J. Michael Evans told the National Retail Federation’s annual trade show in New York on Monday. ”But if you think about where the country is going in the long-term…The future I think looks very good, notwithstanding some troubling headwinds.”",20190114
54,Central Banks,Clarida Says Fed Can Be Patient With Rate Increases,Federal Reserve Vice Chairman Richard Clarida reiterated the central bank can afford to be patient this year with interest-rate increases as the U.S. economy maintains solid momentum heading into 2019.,20190114
55,Commodities,Oil Price Dips on Weak Chinese Data,"Oil prices fell on the back of weak Chinese trade data, which provided a fresh signal the world’s second-largest economy is slowing.",20190114
56,U.S.,"Trump Speaks With Turkey’s Erdogan, Repeats Warning to Not Harm Kurds","President Trump discussed the U.S. troop withdrawal from Syria with Turkish President Recep Tayyip Erdogan on Monday and again advised his counterpart against targeting Kurdish populations in the area, a White House spokeswoman said.",20190114
57,Opinion,Abandoning the Trump ‘Authoritarian’ Argument,Leftist pundits admit the Constitution works.,20190114
58,Commodities,Weak Chinese Data Drags on Copper Prices,Industrial metals slipped as weaker-than-expected Chinese economic figures dealt a fresh blow to demand expectations.,20190114
59,Politics,Trump Bullish on China Trade Deal,"President Trump said China is feeling the pain from U.S. tariffs, but talks so far on a trade deal between the two nations haven’t yielded concrete results.",20190114
60,World,"Polish Politician Dies After Stabbing, Sparking Uproar","The popular mayor of a major Polish city died after being stabbed during a public address, sparking an uproar in a country torn by political tensions between the conservative government and liberal opposition.",20190114
61,CMO Today,PayPal Brings Back CMO Role to Hire Former Apple Executive Allison Johnson,"PayPal Holdings has named Allison Johnson executive vice president and chief marketing officer, reviving a post that disappeared from the company in 2013.",20190114
62,Overheard,Why Buy Whisky When You Can Buy a Fighter Jet,"Alongside the usual ads for Scotch, tropical holidays and even guitars, a billboard in the London Underground features Europe’s latest multirole fighter, the Eurofighter Typhoon.",20190114
63,Contributors,Behind the Scenes of WSJ. Magazine’s Young Hollywood Shoot With Cole Sprouse,The actor moved to the other side of the lens to capture his peers in a portfolio showcasing Hollywood’s next generation.,20190114
64,Politics,Poll Shows Majority of New Yorkers Have Low Opinion of Raises for State Lawmakers,"New York voters are unhappy with a pay hike for state lawmakers, a poll released Monday shows.",20190114
65,Politics,Where the Government Shutdown Hits Hardest,"A look at where federal workers affected by the partial government shutdown are based, and how their salaries measure up to averages in those regions, helps draw a picture of the potential impact on local economies.",20190114
66,NBA,The Star With the Worst Shooting Season in NBA History,Russell Westbrook is on pace for the lowest 3-point shooting percentage ever among high-volume shooters. He keeps shooting anyway.,20190114
67,Business,"Ghosn Lost 15 Pounds in Two Weeks Due to Harsh Treatment, Wife Says",The wife of ousted Nissan executive Carlos Ghosn urged Human Rights Watch to raise awareness of his treatment by Japan’s criminal justice system.,20190114
68,Business,"Chairman of Company Behind Krispy Kreme, Dr Pepper Resigns","Bart Becht, one of the architects of the consumer goods powerhouse behind Krispy Kreme, Dr Pepper and Peet’s Coffee has unexpectedly resigned.",20190114
69,Russia,Belarus in Talks to Boost U.S. Presence,"Belarus said it was in talks to boost the U.S. diplomatic presence in the former Soviet republic, a move that could exacerbate tensions between Moscow and Washington.",20190114
70,Markets,Citigroup Swings to Profit Despite Trading Weakness,"Citigroup bounced back from a year-earlier loss, but its vital trading business struggled under tough market conditions in the fourth quarter.",20190114
71,Heard on the Street,Tailored Brands: We Hate the Way It Looks,The owner of Men’s Wearhouse and Jos. A. Bank said sales were markedly weaker than guidance it had given barely a month ago. Investors shouldn’t be tempted by the apparent cheapness of its shares.,20190114
72,The A-Hed,Robot Hotel Loses Love for Robots,"The robot revolution will have to wait at the Henn na Hotel in Japan, which is laying off low-performing droids after they created more work by annoying and confusing guests and piling up in the repair shop.",20190114
73,Heard on the Street,How Citigroup Could Stumble,"Investors shook off weakness in fixed-income trading, but Citigroup’s exposure to emerging markets could keep it from hitting its financial targets.",20190114
74,Africa,"Protests Intensify in Sudan, Threatening Longtime President",Sudanese President Omar al-Bashir faces the stiffest challenge to his three-decade rule as protests over a worsening economic crisis pushed into a fourth week.,20190114
75,ON TREND,Inside the Bizarre Life of a Male Street-Style Star,"At the Pitti Uomo trade show in Florence, men come from the around the world not to conduct business, but to be photographed in extravagant outfits.",20190114
76,Art & Auctions,Kanye West Donates $10 Million to Art Project,Rapper Kanye West is donating $10 million to artist James Turrell’s Roden Crater Project in an extinct volcano in Arizona.,20190114
77,Transit,MTA Board Emergency Meeting to Discuss Hiring Consultant to Review Revised L-Train Plan,The Metropolitan Transportation Authority’s board will hold an emergency meeting on Tuesday to discuss hiring an independent consultant to review plans to avoid the full shutdown of the L train subway tunnel.,20190114
78,Risk & Compliance Journal,U.K. Launches Task Force to Tackle Financial Crime,"The U.K. home secretary and chancellor will chair jointly a new task force that will work with the financial sector to fight economic crime, which is estimated to reach $18.5 billion a year.",20190114
79,Journal Reports,The Medical Screenings Older Adults Need—and When,Retirement columnist Glenn Ruffenach also explains how to make sure designated beneficiaries receive their IRA inheritance.,20190114
80,Journal Reports: Funds/ETFs,Taking a Gap Year? Fill Out the Financial-Aid Forms Anyway,High-school seniors often figure they can wait to complete their Fafsa form. That’s a mistake.,20190114
81,Business,Hemp Bets Grow After Crop Is Legalized,"Farmers and processors believe demand for cannabidiol in food, drink and other products will turn hemp into a lucrative cash crop. “The stigma is totally evaporating,” says the chief executive of a soap company that uses hemp in its products.",20190114
82,Up Next,‘Cat Person’ Returns in a New Short-Story Collection,"Kristen Roupenian is well aware of the anticipation surrounding her debut, “You Know You Want This.”",20190114
83,Capital Journal,Democratic Narrative Misses the Reality of 2018,"As the 2020 presidential race begins, a narrative is taking root among Democrats that their key voters are young, liberal and rebellious. But that misses the people who actually delivered success in 2018.",20190114
84,MoneyBeat,"Stocks to Watch: PG&E, Citigroup, Lululemon, Starbucks",Here are some of the companies with shares expected to trade actively in Monday’s session.,20190114
85,Business,Glencore Gave Loans to Businesses Linked to Suspect Congo Dealings,"Glencore provided nearly $1 billion in loans and advances to companies associated with an Israeli businessman accused of having corrupt ties to officials in the Democratic Republic of Congo, according to documents reviewed by WSJ.",20190114
86,Jason Gay,Tom Brady & Drew Brees: Beware the Zombie Geezers!,"Patrick Mahomes and Jared Goff are brilliant young talents, but if either wants a Super Bowl, they’ll have to pry it from ancient fingers.",20190114
87,Heard on the Street,"Cadillac, Tesla and the Long Road to Cheap Electric Vehicles",Tesla isn’t the only one struggling to make a cheap electric vehicle: General Motors has decided to hitch its EV strategy to a Cadillac. Mass-market EVs will eventually transform the U.S. auto industry—but not quite yet.,20190114
88,Business,"Lululemon Raises Fourth-Quarter Guidance for Profit, Revenue",Lululemon raised its revenue and earnings guidance for the fourth quarter.,20190114
89,Tech,Spy Charges Put Huawei’s European Ambitions in Jeopardy,Polish officials are debating how to defuse any potential security threats related to Huawei after the bombshell arrest of an employee.,20190114
90,Economic Data,OECD Sees Further Slowdown in Global Economy This Year,"The U.S. and many other large economies are set for a further slowdown this year, although there are signs of stabilization in China, according to leading indicators released by the OECD.",20190114
91,Asia Economy,China’s Exports Take a Surprising Fall in December,"The Trump administration’s trade tactics, which have piled uncertainty onto a slowing Chinese economy, dented another growth driver last month, as exports declined 4.4% from a year ago.",20190114
92,Heard on the Street,Apple’s Pain Isn’t Xiaomi’s Gain,The Chinese smartphone maker’s model of selling cheap handsets may not work out even though China’s economy is slowing.,20190114
93,Heard on the Street,The Trade Conflict Starts to Bite China,"Just a few months ago, it looked like China was weathering the trade conflict with the U.S. well. December data released Monday suggests things are about to get significantly worse.",20190114
94,World,Iranian Military Cargo Plane Crashes Near Tehran,"An Iranian military cargo plane crashed at an airport outside Tehran on Monday, killing 15 people and spotlighting again the country’s patchy air safety record.",20190114
95,Markets,"Jakarta, Manila Lead Recent Rebound in Emerging Asian Stocks","Following a tumultuous period of trade disputes and currency weakness, some emerging markets in Asia have rallied in recent months. They have been boosted by dovish comments from Federal Reserve Chairman Jerome Powell and a temporary U.S.-China trade truce.",20190114
96,World,U.K. Parliament’s Vote on Brexit Deal Explained,British lawmakers are set to vote this week on the terms of the divorce deal that Prime Minister Theresa May has spent two years hammering out with the European Union following the 2016 referendum vote to leave the bloc.,20190114
97,World,Cockpit Voice Recorder Recovered From Indonesia’s Lion Air Crash,Divers’ recovery of the recorder is a potentially important step in helping to understand what happened in the minutes before the new Boeing 737 Max 8 plane went down.,20190114
98,Middle East,Trump Warns Turkey Not to Attack Kurds in Syria,"President Trump vowed on Sunday to devastate Turkey’s economy if it targets Kurdish populations in northern Syria as the U.S. withdraws its forces,and called for a 20-mile safe zone between the Turkish border and U.S.-allied fighters.",20190114
99,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Monday, Jan. 14, 2019",20190114
100,Markets,Blackstone to Start Growth-Investing Business,"Blackstone Group LP hired away a General Atlantic executive, Jon Korngold, to launch a business that will invest in fast-growing companies.",20190114
101,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20190114
102,Pepper & Salt,Pepper...and Salt,Pepper...and Salt,20190114
103,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20190114
104,Media & Marketing,Hostile Bid for Gannett Rattles Some in Newspaper Business,The hostile takeover bid for Gannett has stoked fears that an industry already reeling from years of cutbacks could be in for even more severe cost-cutting.,20190114
105,Autos Industry,Global Auto Makers Dented as China Car Sales Fall for First Time in Decades,"Passenger-vehicle sales in China fell last year for the first time since 1990, producing a wreck for Ford, GM and other global manufacturers, which have banked on the world’s largest car market in the face of saturation elsewhere.",20190114
106,CMO Today,P&G Challenges ‘Toxic Masculinity’ in Gillette Ad,One of the manliest brands in men’s products has hit on an unusual strategy for divided times: questioning “toxic masculinity.”,20190114
107,Politics,Barr to Tell Senate He Would Allow Mueller to Finish Russia Probe,"Attorney general nominee William Barr plans to testify Tuesday that it is “vitally important” Robert Mueller be allowed to complete the Russia investigation, amid heightened scrutiny of President Trump’s interactions with Moscow.",20190114
108,Markets,PG&E Was a Hedge-Fund Darling. That Bet Flopped.,Utilities have long been considered ultrasafe bets. Some big investors are now learning that isn’t always true after they snapped up shares of California utility PG&E just before the deadly November wildfire started.,20190114
109,Business,"Newmont to Buy Goldcorp, Creating World’s Largest Gold Miner","Newmont Mining agreed to buy rival Canadian gold producer Goldcorp in an all-stock transaction the companies valued at $10 billion, intensifying a consolidation wave among global miners competing over a dwindling supply of easy-to-find gold.",20190114
110,China,China Sentences Canadian to Death for Drug Conviction,A Chinese court ordered the death penalty for a Canadian national in the latest example of how ensnared Canada has become in a battle between the U.S. and Beijing over the detention of a Huawei executive.,20190114
111,Europe,May’s Brexit Deal Faces Likely Defeat as Deadline Nears,"British Prime Minister Theresa May likely faces a defeat in a vote Tuesday on her plan to leave the EU, setting the stage for further political turmoil that will test the U.K.’s historically stable political institutions.",20190114
112,Business,TSA Staffing Shortages Spread Amid Government Shutdown,"Houston’s George Bush Intercontinental Airport is the latest U.S. airport to confront staffing shortfalls amid the partial government shutdown, closing one of its security checkpoints due to a lack of TSA officers.",20190114
113,Politics,"U.S., EU Set Conflicting Goals for Looming Trade Talks","The U.S. and European Union are staking out sharply different goals for coming trade negotiations, raising the prospect for renewed trans-Atlantic commercial tensions.",20190114
114,WSJ. Magazine,James Turrell’s New Masterpiece in the Desert,"The artist has dedicated half his life to creating a massive—yet largely unseen—work of art. After more than four decades, he reveals a new master plan to the public.",20190114
115,Middle East,Pompeo Stresses Friendship With Saudis Amid Storm Clouds,"Secretary of State Mike Pompeo met with Saudi Arabia’s leaders, bearing a message of support at a time when the relationship is under pressure at home and abroad.",20190114
116,Work & Family,How to Navigate Yet Another Office Shakeup,Some companies like to reorganize way too much. Here’s how to keep your head through all that change.,20190114
117,Deals,Gannett Is Target of Fund-Backed Bid,A hedge-fund-backed media group known for buying up struggling local papers and cutting costs has made an offer for USA Today publisher Gannett and is pressing for a review of strategic alternatives.,20190114
118,India,"Indian Farmers Despair, Planting Seeds of Doubt About Modi’s Re-Election","The plight of India’s farmers has moved to the forefront of the country’s politics after the ruling BJP fared poorly in recent state elections. With a general election approaching, questions are growing about whether Prime Minister Narendra Modi has the popularity to win a second term.",20190114
119,Magazine - Culture,"WSJ.’s Young Hollywood Portfolio: 10 Rising Stars on Progress, Inclusion and Their Responsibilities for the Future","Laura Harrier, Noah Centineo and more share their perspectives",20190114
120,Business,PG&E Prepares for Bankruptcy Amid Wildfire Fallout,PG&E plans to file for bankruptcy protection by the end of the month as the utility faces more than $30 billion in potential liability costs related to its role in sparking deadly California wildfires.,20190114
121,Business,Apple Rattled Markets With China Warning. Who’s Next?,"After iPhone-maker Apple blamed much of its revenue slump on the country’s slowing economy, the focus shifts to Starbucks, Nike and others with big exposure.",20190114
