,section,headline,summary,date
0,Developing,Garbine Muguruza Defeats Serena Williams to Win the French Open,Garbine Muguruza defeats Serena Williams to win the women's  French Open title,20160604
1,Sports,"Ali’s Family Plans Parade, Memorial Service in Louisville","The beloved boxing champion, who was diagnosed with Parkinson’s disease three decades ago, died of septic shock, a family spokesman said.",20160604
2,Latin America,Former Prime Minister of Spain Meets With Jailed Venezuelan Opposition Leader,"Spain’s former prime minister met with jailed Venezuelan opposition leader Leopoldo López on Saturday, the first meeting of its kind in the more than two years since his imprisonment for inciting violence during antigovernment protests.",20160604
3,Sports,"In the Ring: Speed, Stamina and Psychological Warfare","Asked to describe the man he trained for over 20 years, Angelo Dundee shook his head in wonder and replied, “Being with Muhammad was like riding a comet,” and a comet he was.",20160604
4,Syle & Fashion,The Spiffy Hawaiian Shirt Is Back for Summer,Aloha shirts are no longer the punch line to a bad joke. The breezy top is returning to its refined roots and making a comeback as an alternative to bright polos and T-shirts.,20160604
5,Politics,"Clinton Calls Trump ‘Dangerous,’ ‘Bigoted’ in His Comments on Judge","Democratic front-runner Hillary Clinton on Saturday issued her most stinging rebuke yet of presumptive Republican presidential nominee Donald Trump’s criticism of a federal judge, calling his remarks “dangerous” and “bigoted.”",20160604
6,Canada,Canada’s Energy Sector to Aid Economic Recovery From Wildfires,"About half of the expected damage to Canada’s economy from the wildfires in Alberta was caused by lost crude production, which should bounce back as energy producers resume operations, Bank of Canada Governor Stephen Poloz said.",20160604
7,U.S.,Massachusetts Looks to Expand Antidiscrimination Law to Gender Identity,"Massachusetts may soon have a new law broadly allowing people to use restrooms and locker rooms that match their gender identity, marking a likely victory for transgender advocates.",20160604
8,Sports,Marlins Scoreboard Becomes Surprising Outlet to Break News of Ali’s Death,"Before most of the world knew Muhammad Ali had died, an unexpected scene unfolded at Marlins Park on Friday night: A photo of him appeared on the scoreboard with his name and “1942-2016,” indicating his passing.",20160604
9,U.S.,Louisville Remembers Its Favorite Son,"Muhammad Ali’s hometown of Louisville, Ky., mourned the passing of its favorite son, with makeshift memorials, long lines at the museum dedicated to him and with tales of their encounters with the Champ.",20160604
10,Tennis,Serena Williams Defeated by Muguruza for French Open Title,"Garbiñe Muguruza, a 22-year-old from Spain, achieved a rare feat at the French Open: She overpowered Serena Williams in a Grand Slam final.",20160604
11,Middle East,Syrian Troops Advance on Islamic State Stronghold,"Syrian troops reached the edge of the northern province of Raqqa, home to the de facto capital of Islamic State’s self-styled caliphate, in a push that leaves the extremists fighting fierce battles on four fronts in Syria and Iraq.",20160604
12,Europe,Kaczynski Objects to Foreign Criticism of Polish Politics,The leader of Poland’s governing party said he would resist pressure from foreign governments to end the country’s constitutional crisis on the opposition’s terms.,20160604
13,Slideshow,Photos: Muhammad Ali—a Champ Outside the Ring,"Boxing legend Muhammad Ali was as much a showman outside the ring as he was inside, and he was feted far and wide for his achievements, as pictures from the time show.",20160604
14,Business,Wal-Mart CEO Touts Tech,"At its annual shareholder meeting, Wal-Mart showed off its use of drones in warehouses and voted in founder Sam Walton’s 34-year-old grandson as a board member.",20160604
15,World,Pope Allows Easier Dismissal of Bishops Who Cover Up Sex Abuse,"Pope Francis made it easier to remove Catholic bishops who mishandle cases of clerical sex abuse, in his latest effort to fill a widely criticized gap in the church’s approach to the problem.",20160604
16,Sports,Muhammad Ali Shook Up the World,"In the chaos following his career-making triumph over Sonny Liston in Miami in 1964, Muhammad Ali found his way to a microphone and camera in the crowded boxing ring and bellowed five words that announced his arrival: “I shook up the world!” That he did.",20160604
17,Europe,Dozens Injured by Lightning Strikes at German Festival,"Scores of people have been injured by lightning strikes at a rock festival in western Germany, police said.",20160604
18,Europe,Four Dead From Flooding Around Paris,"French authorities raised the death toll from severe flooding around the capital to four, as the Seine river’s water levels fell after hitting a high mark overnight.",20160604
19,The Week Ahead,Valeant Looks to Show Steps Toward Normalcy,Valeant Pharmaceuticals will try to show it is putting months of turmoil over drug-price increases and business practices behind it when it reports earnings Tuesday.,20160604
20,Sports,What Is Parkinson’s Disease?,Muhammad Ali lived with the degenerative disease for three decades.,20160604
21,MoneyBeat,How to Get the Right Financial Adviser,Financial advisers like to say the good ones are worth their weight in gold.,20160604
22,Soccer,Colombia Beats U.S. at Copa America,The U.S. men’s national soccer team opened the tournament with a 2-0 loss.,20160604
23,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20160604
24,Pepper & Salt,Pepper...and Salt,Pepper...and Salt,20160604
25,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20160604
26,China,Calls for China to Respect Maritime-Claim Ruling Grow,Western officials ramped up calls for China to respect an impending ruling from a Hague tribunal on Beijing’s maritime claim to the South China Sea.,20160604
27,Obituary,"Boxer Ali, ‘the Greatest,’ Dies at 74","Muhammad Ali, one of the most influential athletes in American history and a three-time heavyweight champion, died on Friday at 74. The legendary boxer leaves a legacy unmatched in sports—a charismatic champion of free speech and civil change.",20160604
