,section,headline,summary,date
0,WSJ News Exclusive,States to Move Forward With Antitrust Probe of Big Tech Firms,"A group of state attorneys general is preparing to move forward with a joint antitrust investigation of big technology companies, according to people familiar with the situation, adding another layer of scrutiny to an industry already under a federal spotlight.",20190819
1,Tech,"Twitter, Facebook Act Against Disinformation on Hong Kong Protests",Twitter took down more than 900 accounts that it said were part of a Chinese government campaign to discredit protesters in Hong Kong by spreading misinformation.,20190819
2,Politics,Trump Urges Restraint by India and Pakistan in Kashmir Conflict,"President Trump urged restraint on both sides of the Kashmir conflict in calls with the leaders of India and Pakistan, as tensions over the disputed region have escalated between the two nations this month.",20190819
3,Politics,HUD Proposal Raises Bar on Housing Discrimination Complaints,"The Department of Housing and Urban Development is moving to roll back an Obama-era policy aimed at rooting out racial bias in housing, the latest move by the Trump administration to weaken a legal tool combating unintentional discrimination.",20190819
4,Crime,"For Eric Garner’s Family, NYPD Officer’s Firing Was Long Overdue","The firing of the New York Police Department Officer Daniel Pantaleo, who was involved in the 2014 death of Eric Garner, drew strong reactions, but Mr. Garner’s family said it brought little comfort after years of waiting.",20190819
5,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 20, 2019",20190819
6,Tech,Tesla to Rent Solar Panels to Homeowners,Tesla is trying to inject new energy into its solar business by offering to rent panels in six states. Customers can cancel at anytime.,20190819
7,Politics,"Trump Calls for a Big Fed Rate Cut, Again Criticizes Powell","President Trump called for the Fed to sharply cut interest rates and again criticized the central bank’s chairman for a “horrendous lack of vision,” while reiterating his belief that the U.S. economy is strong.",20190819
8,India,Pakistan Extends Powerful Army Chief’s Term,Pakistan’s army chief will serve another three years as the country deals with the Afghanistan peace process and tension with India.,20190819
9,New York,New York City Union Uses Its Size to Leverage Improved Maternity Care,"In a bid to provide better health outcomes for pregnant women and reduce health care costs, one of New York City’s largest unions is pushing local hospital systems to create specialty maternity-care networks.",20190819
10,Culture,Final Bows Boost Broadway Ticket Sales,A number of shows have closed on Broadway this month. But they are not ending their runs without a burst of box-office glory.,20190819
11,Pro Bankruptcy Bankruptcy,McKinsey Dodges Lawsuit Targeting Its Bankruptcy Disclosures,"A federal judge dismissed a racketeering lawsuit brought against McKinsey & Co. by turnaround industry veteran Jay Alix, who claimed the consulting firm profited by failing to disclose conflicts of interest in bankruptcy cases.",20190819
12,Opinion,Trump Is Losing the Trade War With China,The markets doubt tariffs will bring about any major concessions. The U.S. needs a multilateral approach.,20190819
13,Opinion,The Fed Has Too Much to Do,Let private companies run the payments system. The central bank is already overextended.,20190819
14,Opinion,Free-Marketeers Have Taken Social Conservatives for Granted,Capitalists need to make the case that prosperity is crucial for protecting tradition and security.,20190819
